"","baseline_eir","scenario_number","archetype","drug_type","Scenario","cost.CHW","cost.RDT","cost.drug","cost.ACT","cost.smc","cost.facility","cost.severe","cost.bednet","cost.iver","cost.prim","cost.CHW.d","cost.RDT.d","cost.drug.d","cost.facility.d","cost.severe.d","cost.d","cost.smc.ref","cost.smc.low","cost.low","cost","cases"
"23",1,8,"Southern","ASAQ","Southern_8_1",466.589575323732,2380.71901217739,331.857006127474,316.834776312554,0,13728.5337212086,470.405257870616,12998.2100390914,0,0,466.589575323732,2380.71901217739,331.857006127474,13728.5337212086,470.405257870616,30693.1493881117,0,0,30693.1493881117,30693.1493881117,3064.80000689091
"24",1,51,"Southern","DP","Southern_51_1",1030.7935846709,655.806694604484,2553.17565863953,301.382187365916,0,13062.3549315423,471.555365066432,12998.2100390914,0,0,1030.7935846709,655.806694604484,2553.17565863953,13062.3549315423,471.555365066432,31073.278460981,0,0,31073.278460981,31073.278460981,2972.80000186206
"25",1,9,"Southern","ASAQ","Southern_9_1",932.467882599463,9776.03914080368,671.088985564331,146.95857697203,0,6398.81473367654,192.872093649456,12998.2100390914,0,0,932.467882599463,9776.03914080368,671.088985564331,6398.81473367654,192.872093649456,31116.4514523569,0,0,31116.4514523569,31116.4514523569,1379.79999888169
"26",1,49,"Southern","DP","Southern_49_1",2257.7532461917,480.026142906802,5633.31577015999,220.814594161803,0,9540.994954579,223.137093105715,12998.2100390914,0,0,2257.7532461917,480.026142906802,5633.31577015999,9540.994954579,223.137093105715,31354.2518401964,0,0,31354.2518401964,31354.2518401964,2017.39999722389
"27",1,53,"Southern","DP","Southern_53_1",3110.66291445869,353.148733812741,7731.28887394667,162.989999880659,0,6996.80676111064,134.37106113707,12998.2100390914,0,0,3110.66291445869,353.148733812741,7731.28887394667,6996.80676111064,134.37106113707,31487.4783834379,0,0,31487.4783834379,31487.4783834379,1473.80000127744
"28",30,42,"Central","None","Central_42_30",0,740.862096720656,0,340.02122282383,0,14766.8382698581,2775.65922498357,12998.2100390914,0,0,0,740.862096720656,0,14766.8382698581,2775.65922498357,31621.5908534775,0,0,31621.5908534775,31621.5908534775,6862.80000817814
"29",1,21,"Southern","DP","Southern_21_1",807.874660805883,9814.87918439588,1977.05426478699,140.063488831169,0,6048.22659291875,72.0676972072852,12998.2100390914,0,0,807.874660805883,9814.87918439588,1977.05426478699,6048.22659291875,72.0676972072852,31858.3759280374,0,0,31858.3759280374,31858.3759280374,1405.3999988388
"30",1,33,"Southern","DP","Southern_33_1",3765.26736209494,285.693058865638,9341.24499494808,131.701318248374,0,5711.65458527048,138.482131572131,12998.2100390914,0,0,3765.26736209494,285.693058865638,9341.24499494808,5711.65458527048,138.482131572131,32372.2534900911,0,0,32372.2534900911,32372.2534900911,1403.19999822914
"31",1,23,"Southern","DP","Southern_23_1",804.233702536132,7266.2975143361,1931.80281295964,208.21742425129,0,9002.91239144171,208.982661614819,12998.2100390914,0,0,804.233702536132,7266.2975143361,1931.80281295964,9002.91239144171,208.982661614819,32420.6565462311,0,0,32420.6565462311,32420.6565462311,2056.79999424938
"32",1,10,"Southern","ASAQ","Southern_10_1",1093.58471975335,8606.15103204067,774.2462205742,200.638433699125,0,8655.6597105369,183.940057025715,12998.2100390914,0,0,1093.58471975335,8606.15103204067,774.2462205742,8655.6597105369,183.940057025715,32512.4302127214,0,0,32512.4302127214,32512.4302127214,1805.19999836616
"33",1,38,"Southern","DP","Southern_38_1",4691.29093140493,132.522524762906,11644.3685978917,60.9233524229686,0,2633.9540711139,516.800992376077,12998.2100390914,0,0,4691.29093140493,132.522524762906,11644.3685978917,2633.9540711139,516.800992376077,32678.0705090639,0,0,32678.0705090639,32678.0705090639,2317.19998839237
"34",1,1,"Southern","ASAQ","Southern_1_1",4672.01565108282,542.181467923163,3352.5688458417,249.301840480178,0,10811.9998028205,308.36511011529,12998.2100390914,0,0,4672.01565108282,542.181467923163,3352.5688458417,10811.9998028205,308.36511011529,32934.642757355,0,0,32934.642757355,32934.642757355,2362.20000136242
"35",1,22,"Southern","DP","Southern_22_1",893.631774508893,8645.62070342112,2207.22657315799,182.138638394038,0,7894.4110773257,142.967317310014,12998.2100390914,0,0,893.631774508893,8645.62070342112,2207.22657315799,7894.4110773257,142.967317310014,32964.2061232092,0,0,32964.2061232092,32964.2061232092,1597.80000108587
"36",1,2,"Southern","ASAQ","Southern_2_1",3849.44378681103,632.464214172843,2763.69217601308,290.237245168915,0,12533.279259347,329.883897406954,12998.2100390914,0,0,3849.44378681103,632.464214172843,2763.69217601308,12533.279259347,329.883897406954,33397.2106180112,0,0,33397.2106180112,33397.2106180112,2642.99999838847
"37",1,48,"Southern","DP","Southern_48_1",3356.06810698746,402.471105459848,8337.42515503632,184.597773899587,0,7980.88000556415,141.907100582905,12998.2100390914,0,0,3356.06810698746,402.471105459848,8337.42515503632,7980.88000556415,141.907100582905,33401.5592866217,0,0,33401.5592866217,33401.5592866217,1726.60000032163
"38",10,43,"Southern","None","Southern_43_10",0,870.794215966697,0,399.589199912253,0,17341.9978290608,2076.95953613869,12998.2100390914,0,0,0,870.794215966697,0,17341.9978290608,2076.95953613869,33687.5508201698,0,0,33687.5508201698,33687.5508201698,5150.20001583153
"39",1,0,"Southern","ASAQ","Southern_0_1",5369.11252055646,527.54027787159,3852.63675242797,242.783034072324,0,10530.1814023795,325.479075945572,12998.2100390914,0,0,5369.11252055646,527.54027787159,3852.63675242797,10530.1814023795,325.479075945572,33845.9431023448,0,0,33845.9431023448,33845.9431023448,2473.19999381295
"40",100,42,"Central","None","Central_42_100",0,814.049577971534,0,373.62078705744,0,16215.0829636075,3626.29303785064,12998.2100390914,0,0,0,814.049577971534,0,16215.0829636075,3626.29303785064,34027.2564055785,0,0,34027.2564055785,34027.2564055785,6682.00000192265
"41",1,54,"Southern","DP","Southern_54_1",4136.29199430039,315.437556400535,10270.2272081292,144.456202065785,0,6216.41042255577,178.853354263319,12998.2100390914,0,0,4136.29199430039,315.437556400535,10270.2272081292,6216.41042255577,178.853354263319,34259.8867768064,0,0,34259.8867768064,34259.8867768064,1276.19999973071
"42",3,44,"Southern","None","Southern_44_3",0,980.495523415834,0,450.082896110219,0,19524.5768092741,971.125775054761,12998.2100390914,0,0,0,980.495523415834,0,19524.5768092741,971.125775054761,34924.4910429463,0,0,34924.4910429463,34924.4910429463,4248.40000228567
"43",1,39,"Southern","DP","Southern_39_1",4661.35578537428,248.093153897812,11578.8170102238,113.815685243938,0,4926.25161506993,529.165079649216,12998.2100390914,0,0,4661.35578537428,248.093153897812,11578.8170102238,4926.25161506993,529.165079649216,35055.7083685504,0,0,35055.7083685504,35055.7083685504,2268.79998718025
"44",1,14,"Southern","DP","Southern_14_1",3825.72133958781,413.18823118904,9509.21742261801,189.161635966502,0,8213.26917133045,265.824689287319,12998.2100390914,0,0,3825.72133958781,413.18823118904,9509.21742261801,8213.26917133045,265.824689287319,35414.5925290705,0,0,35414.5925290705,35414.5925290705,1677.39999697492
"45",1,34,"Southern","DP","Southern_34_1",4666.21006810069,296.15792046882,11590.2904019396,135.758900067188,0,5830.20370733323,116.58222215485,12998.2100390914,275.059959419055,0,4666.21006810069,296.15792046882,11590.2904019396,5830.20370733323,116.58222215485,35908.4732185749,0,0,35908.4732185749,35908.4732185749,1179.00000033416
"46",3,38,"Southern","DP","Southern_38_3",4795.21660216241,248.845949285616,11912.0489060946,114.184966088065,0,4960.79025258145,894.788945313886,12998.2100390914,0,0,4795.21660216241,248.845949285616,11912.0489060946,4960.79025258145,894.788945313886,35924.0856606174,0,0,35924.0856606174,35924.0856606174,3157.20000117396
"47",1,35,"Southern","DP","Southern_35_1",4680.60360174365,295.787372951222,11620.3107199287,135.448394143023,0,5912.30901776304,110.55386796968,12998.2100390914,0,235.734275292529,4680.60360174365,295.787372951222,11620.3107199287,5912.30901776304,110.55386796968,35988.9572888832,0,0,35988.9572888832,35988.9572888832,1197.79999892625
"48",1,41,"Southern","DP","Southern_41_1",4648.21553638144,329.84563062093,11543.5602372055,151.090403665633,0,6536.94417714182,51.2062750721651,12998.2100390914,0,0,4648.21553638144,329.84563062093,11543.5602372055,6536.94417714182,51.2062750721651,36259.0722991789,0,0,36259.0722991789,36259.0722991789,1023.59999987679
"49",1,25,"Southern","DP","Southern_25_1",4685.89881996928,326.895404306621,11643.3783510893,149.424197112342,0,6505.92798621962,170.258066998118,12998.2100390914,0,0,4685.89881996928,326.895404306621,11643.3783510893,6505.92798621962,170.258066998118,36479.9928647867,0,0,36479.9928647867,36479.9928647867,1797.20000235912
"50",1,40,"Southern","DP","Southern_40_1",4685.89881996928,326.895404306621,11643.3783510893,149.424197112342,0,6505.92798621962,170.258066998118,12998.2100390914,0,0,4685.89881996928,326.895404306621,11643.3783510893,6505.92798621962,170.258066998118,36479.9928647867,0,0,36479.9928647867,36479.9928647867,1797.20000235912
"51",1,26,"Southern","DP","Southern_26_1",5161.92128346911,269.615042512299,12817.4543941513,124.659945949069,0,5283.40485516911,104.935111303953,12998.2100390914,0,0,5161.92128346911,269.615042512299,12817.4543941513,5283.40485516911,104.935111303953,36760.2006716463,0,0,36760.2006716463,36760.2006716463,1099.59999738747
"52",1,55,"Southern","DP","Southern_55_1",5161.92128346911,269.615042512299,12817.4543941513,124.659945949069,0,5283.40485516911,104.935111303953,12998.2100390914,0,0,5161.92128346911,269.615042512299,12817.4543941513,5283.40485516911,104.935111303953,36760.2006716463,0,0,36760.2006716463,36760.2006716463,1099.59999738747
"53",1,36,"Southern","DP","Southern_36_1",4644.68621360185,330.985070736622,11526.7228350744,151.882104600928,0,6577.24572796876,76.157039419089,12998.2100390914,273.505094863924,233.881341770313,4644.68621360185,330.985070736622,11526.7228350744,6577.24572796876,76.157039419089,36813.2754671273,0,0,36813.2754671273,36813.2754671273,1349.60000024312
"54",1,24,"Southern","DP","Southern_24_1",4696.82305738472,192.545143550206,11673.614158847,88.0856722444604,0,3900.31515976553,89.7454314101547,16711.9843359747,0,0,4696.82305738472,192.545143550206,11673.614158847,3900.31515976553,89.7454314101547,37353.1129591767,0,0,37353.1129591767,37353.1129591767,912.599999053154
"55",1,47,"Southern","DP","Southern_47_1",4368.81552075274,438.731186141924,10852.6854933163,201.402514059529,0,8736.16626665674,165.77288254885,12998.2100390914,0,0,4368.81552075274,438.731186141924,10852.6854933163,8736.16626665674,165.77288254885,37761.7839025674,0,0,37761.7839025674,37761.7839025674,1974.59999866145
"56",1,13,"Southern","DP","Southern_13_1",4638.99491247626,402.265641106455,11519.3643159246,184.148040538785,0,8013.98515061373,137.691417408795,12998.2100390914,0,0,4638.99491247626,402.265641106455,11519.3643159246,8013.98515061373,137.691417408795,37894.65951716,0,0,37894.65951716,37894.65951716,1855.00000196366
"57",10,38,"Southern","DP","Southern_38_10",4631.95543524568,344.420055299277,11502.1203555891,158.123786430387,0,6859.02709117678,1480.30000039011,12998.2100390914,0,0,4631.95543524568,344.420055299277,11502.1203555891,6859.02709117678,1480.30000039011,37974.1567632228,0,0,37974.1567632228,37974.1567632228,3819.79999006584
"58",1,43,"Central","None","Central_43_1",0,1130.84692416313,0,519.104503094992,0,22522.4207642514,1680.72317561036,12998.2100390914,0,0,0,1130.84692416313,0,22522.4207642514,1680.72317561036,38851.3054062112,0,0,38851.3054062112,38851.3054062112,7323.9999694052
"59",30,43,"Southern","None","Southern_43_30",0,1127.303232936,0,517.591139285461,0,22460.891115159,2121.59615817428,12998.2100390914,0,0,0,1127.303232936,0,22460.891115159,2121.59615817428,39225.5916846462,0,0,39225.5916846462,39225.5916846462,5952.99999574677
"60",1,12,"Southern","DP","Southern_12_1",5375.64387053419,361.43749725392,13352.8280677294,165.930581444459,0,7152.14759649491,206.27466634242,12998.2100390914,0,0,5375.64387053419,361.43749725392,13352.8280677294,7152.14759649491,206.27466634242,39612.4723188907,0,0,39612.4723188907,39612.4723188907,1665.00000266854
"61",1,46,"Southern","DP","Southern_46_1",5375.64387053419,361.43749725392,13352.8280677294,165.930581444459,0,7152.14759649491,206.27466634242,12998.2100390914,0,0,5375.64387053419,361.43749725392,13352.8280677294,7152.14759649491,206.27466634242,39612.4723188907,0,0,39612.4723188907,39612.4723188907,1665.00000266854
"62",3,38,"Central","DP","Central_38_3",4594.30340117534,457.055606258017,11409.393906299,209.756591136677,0,9110.50798215139,1073.22005104262,12998.2100390914,0,0,4594.30340117534,457.055606258017,11409.393906299,9110.50798215139,1073.22005104262,39852.4475771545,0,0,39852.4475771545,39852.4475771545,5320.79998707001
"63",1,38,"Central","DP","Central_38_1",4726.55920620155,439.673159231218,11744.0971508276,201.781853580377,0,8760.33102832307,1135.69789487595,12998.2100390914,0,0,4726.55920620155,439.673159231218,11744.0971508276,8760.33102832307,1135.69789487595,40006.3503321311,0,0,40006.3503321311,40006.3503321311,5539.39999244137
"64",3,43,"Central","None","Central_43_3",0,1196.29453182901,0,549.183569313657,0,23831.025970064,1523.66985385147,12998.2100390914,0,0,0,1196.29453182901,0,23831.025970064,1523.66985385147,40098.3839641496,0,0,40098.3839641496,40098.3839641496,7242.20002188626
"65",3,30,"Southern","None","Southern_30_3",0,1257.20253599739,0,577.22530299922,0,25052.2098051802,692.28198087249,12998.2100390914,0,0,0,1257.20253599739,0,25052.2098051802,692.28198087249,40577.1296641407,0,0,40577.1296641407,40577.1296641407,4203.80000150232
"66",3,39,"Southern","DP","Southern_39_3",4820.21752279668,482.096053529764,11965.0228421612,221.366070025749,0,9592.28095612192,691.352325156706,12998.2100390914,0,0,4820.21752279668,482.096053529764,11965.0228421612,9592.28095612192,691.352325156706,40770.5458088834,0,0,40770.5458088834,40770.5458088834,3146.40000519762
"67",30,38,"Southern","DP","Southern_38_30",4716.97368974949,431.201383354748,11708.0139410594,197.906764316511,0,8597.76248873824,2209.57147157282,12998.2100390914,0,0,4716.97368974949,431.201383354748,11708.0139410594,8597.76248873824,2209.57147157282,40859.6397778826,0,0,40859.6397778826,40859.6397778826,4360.99998757806
"68",3,31,"Southern","None","Southern_31_3",0,1118.09244924799,0,513.460243395434,0,22274.0237925046,561.091363538201,16711.9843359747,0,0,0,1118.09244924799,0,22274.0237925046,561.091363538201,41178.6521846609,0,0,41178.6521846609,41178.6521846609,4059.80000107239
"69",3,50,"Southern","DP","Southern_50_3",1211.6114765899,1120.72273125645,3017.25030663984,514.497512180396,0,22290.5270065275,623.268384604061,12998.2100390914,0,0,1211.6114765899,1120.72273125645,3017.25030663984,22290.5270065275,623.268384604061,41776.0874568895,0,0,41776.0874568895,41776.0874568895,3639.40000758481
"70",3,19,"Southern","DP","Southern_19_3",1073.0498054979,3178.08091966098,2668.05248831325,488.338896163888,0,21185.3466294601,473.208342194257,12998.2100390914,0,0,1073.0498054979,3178.08091966098,2668.05248831325,21185.3466294601,473.208342194257,42064.2871203818,0,0,42064.2871203818,42064.2871203818,3391.79999967526
"71",3,8,"Southern","ASAQ","Southern_8_3",956.118856802501,2947.57233049628,685.52334400962,548.101378331717,0,23755.8133608168,718.443897169867,12998.2100390914,0,0,956.118856802501,2947.57233049628,685.52334400962,23755.8133608168,718.443897169867,42609.7832067182,0,0,42609.7832067182,42609.7832067182,3901.20001093241
"72",3,18,"Southern","DP","Southern_18_3",1213.96417884469,3478.74373844559,3018.43631734731,477.34718639878,0,20770.3148247634,820.430487292535,12998.2100390914,0,0,1213.96417884469,3478.74373844559,3018.43631734731,20770.3148247634,820.430487292535,42777.4467721837,0,0,42777.4467721837,42777.4467721837,3344.99999905528
"73",3,49,"Southern","DP","Southern_49_3",2336.87234555619,1007.16407189216,5822.11157726106,462.337487992185,0,20062.6365519844,329.583140994222,12998.2100390914,0,0,2336.87234555619,1007.16407189216,5822.11157726106,20062.6365519844,329.583140994222,43018.9152147716,0,0,43018.9152147716,43018.9152147716,3293.20000080652
"74",3,51,"Southern","DP","Southern_51_3",1070.18539002532,1198.7825329649,2662.43432781433,550.548261676247,0,23853.4844277585,713.233752239767,12998.2100390914,0,0,1070.18539002532,1198.7825329649,2662.43432781433,23853.4844277585,713.233752239767,43046.8787315704,0,0,43046.8787315704,43046.8787315704,3909.40000031461
"75",3,7,"Southern","ASAQ","Southern_7_3",1123.82143267103,3313.5403432063,805.777869276188,547.922008813351,0,23765.0157806759,635.670603643609,12998.2100390914,0,0,1123.82143267103,3313.5403432063,805.777869276188,23765.0157806759,635.670603643609,43189.9580773778,0,0,43189.9580773778,43189.9580773778,3872.99999600864
"76",3,20,"Southern","DP","Southern_20_3",917.502787156714,2913.09865028832,2277.18277422837,529.485573326131,0,22977.3853711725,684.741394523743,12998.2100390914,0,0,917.502787156714,2913.09865028832,2277.18277422837,22977.3853711725,684.741394523743,43297.6065897872,0,0,43297.6065897872,43297.6065897872,3671.00000173967
"77",10,38,"Central","DP","Central_38_10",4897.04123763221,548.080179978548,12154.1039306764,251.517859979271,0,10920.3737825346,1763.96264305849,12998.2100390914,0,0,4897.04123763221,548.080179978548,12154.1039306764,10920.3737825346,1763.96264305849,43533.289672951,0,0,43533.289672951,43533.289672951,5371.80001025034
"78",3,6,"Southern","ASAQ","Southern_6_3",1302.73268710319,3617.96910003207,934.154743947048,540.014198835488,0,23439.3081859151,770.433871507527,12998.2100390914,0,0,1302.73268710319,3617.96910003207,934.154743947048,23439.3081859151,770.433871507527,43602.8228264318,0,0,43602.8228264318,43602.8228264318,3861.39998984005
"79",10,44,"Southern","None","Southern_44_10",0,1355.16935451899,0,622.130346818842,0,26993.055011573,1691.41489719829,12998.2100390914,0,0,0,1355.16935451899,0,26993.055011573,1691.41489719829,43659.9796492006,0,0,43659.9796492006,43659.9796492006,5374.79999311755
"80",100,38,"Southern","DP","Southern_38_100",4886.70317731405,513.510872896685,12132.9543482793,235.66810261326,0,10227.2767364375,2907.38783659652,12998.2100390914,0,0,4886.70317731405,513.510872896685,12132.9543482793,10227.2767364375,2907.38783659652,43901.7111132287,0,0,43901.7111132287,43901.7111132287,4566.80000038822
"81",3,52,"Southern","DP","Southern_52_3",2120.53975512104,1088.67628854486,5271.69046529234,499.41865247907,0,21701.364779487,584.48145744285,12998.2100390914,0,0,2120.53975512104,1088.67628854486,5271.69046529234,21701.364779487,584.48145744285,44264.3814374586,0,0,44264.3814374586,44264.3814374586,3497.20000806054
"82",100,43,"Southern","None","Southern_43_100",0,1336.64536062065,0,613.486804442648,0,26629.7491170404,2820.29176627796,12998.2100390914,0,0,0,1336.64536062065,0,26629.7491170404,2820.29176627796,44398.3830874731,0,0,44398.3830874731,44398.3830874731,6450.60001086442
"83",3,23,"Southern","DP","Southern_23_3",1834.46598776769,7853.41868221288,4525.65158222685,383.616188217934,0,16632.6400447809,318.199040995969,12998.2100390914,0,0,1834.46598776769,7853.41868221288,4525.65158222685,16632.6400447809,318.199040995969,44546.2015652937,0,0,44546.2015652937,44546.2015652937,2595.00000200831
"84",10,39,"Southern","DP","Southern_39_10",4661.98864052155,676.251668231545,11586.6433950897,310.361383113914,0,13480.5430492581,1090.06776460194,12998.2100390914,0,0,4661.98864052155,676.251668231545,11586.6433950897,13480.5430492581,1090.06776460194,44804.0659399081,0,0,44804.0659399081,44804.0659399081,3893.99999133405
"85",3,25,"Southern","DP","Southern_25_3",4803.99319788997,680.781916975043,11933.0150975331,312.718374170533,0,13559.7552763615,673.964842398079,12998.2100390914,0,0,4803.99319788997,680.781916975043,11933.0150975331,13559.7552763615,673.964842398079,44962.4387444196,0,0,44962.4387444196,44962.4387444196,2974.19999806763
"86",3,40,"Southern","DP","Southern_40_3",4803.99319788997,680.781916975043,11933.0150975331,312.718374170533,0,13559.7552763615,673.964842398079,12998.2100390914,0,0,4803.99319788997,680.781916975043,11933.0150975331,13559.7552763615,673.964842398079,44962.4387444196,0,0,44962.4387444196,44962.4387444196,2974.19999806763
"87",3,11,"Southern","ASAQ","Southern_11_3",2405.87587477454,7925.33046554165,1717.78339243612,438.170734135547,0,18967.4428752455,569.495175883544,12998.2100390914,0,0,2405.87587477454,7925.33046554165,1717.78339243612,18967.4428752455,569.495175883544,45022.3085571083,0,0,45022.3085571083,45022.3085571083,3201.80000640067
"88",10,43,"Central","None","Central_43_10",0,1408.3462270924,0,646.558756502737,0,28054.2637412677,1918.32585341173,12998.2100390914,0,0,0,1408.3462270924,0,28054.2637412677,1918.32585341173,45025.704617366,0,0,45025.704617366,45025.704617366,7454.59998840714
"89",30,38,"Central","DP","Central_38_30",4808.97029988157,609.909424632581,11952.6541255332,279.834091361558,0,12145.9469384376,2306.16041727664,12998.2100390914,0,0,4808.97029988157,609.909424632581,11952.6541255332,12145.9469384376,2306.16041727664,45101.6853362146,0,0,45101.6853362146,45101.6853362146,5146.80000361777
"90",3,10,"Southern","ASAQ","Southern_10_3",2690.61736685664,9334.26749235142,1917.27710568861,400.03653247441,0,17325.9437865801,473.883209046416,12998.2100390914,0,0,2690.61736685664,9334.26749235142,1917.27710568861,17325.9437865801,473.883209046416,45140.235532089,0,0,45140.235532089,45140.235532089,2788.99999419986
"91",3,9,"Southern","ASAQ","Southern_9_3",2952.33041620969,10541.6871720817,2135.07084454961,367.369502456659,0,16002.1324973596,269.634026579967,12998.2100390914,0,0,2952.33041620969,10541.6871720817,2135.07084454961,16002.1324973596,269.634026579967,45266.4344983286,0,0,45266.4344983286,45266.4344983286,2629.99999384341
