archetype,baseline_eir,scenario_number,iptsc_rdts_used,iptsc_drugs_used,cases_treated,severe_cases_treated,received_smc,received_ivermectin,received_primaquine,pfpr0_5,pfpr2_10,pfpr6_15,pfpr16_500,pfpr_all,clinical_incidence0_5,clinical_incidence2_10,clinical_incidence6_15,clinical_incidence16_500,clinical_incidence_all,severe_incidence0_5,severe_incidence2_10,severe_incidence6_15,severe_incidence16_500,severe_incidence_all,pop0_5,pop2_10,pop6_15,pop16_500,pop_all,avg_age,avg_age_clinical_cases,avg_age_severe_cases,Run_Number,cases_treated_BASELINE,clinical_incidence0_5_BASELINE,clinical_incidence2_10_BASELINE,clinical_incidence6_15_BASELINE,clinical_incidence16_500_BASELINE,clinical_incidence_all_BASELINE,frac_averted_clinical_0_5,frac_averted_clinical_2_10,frac_averted_clinical_6_15,frac_averted_clinical_16_500,frac_averted_clinical__all,cost.CHW,cost.RDT,cost.drug,cost.ACT,cost.smc,cost.facility,cost.severe,cost.bednet,cost.iver,cost.prim,cost.CHW.d,cost.RDT.d,cost.drug.d,cost.facility.d,cost.severe.d,cost.d,cost.smc.ref,cost.smc.low,cost.low,cost,drug_type,screen_type,interval,itn_coverage,hs_rate,within_school_coverage,out_of_school_rate,target_age_range,smc_on,ivermectin,primaquine,smc_age_range
Central,10,54,0.0,4867.8,5545.2,0.0,0.0,0.0,0.0,0.18931224955365894,0.27904149904130643,0.33407567185616494,0.19418209698563577,0.22741579058247563,2.7515039457076766,2.5321055614135353,1.6882735836206841,0.3459562133546058,1.141481426681851,0.010572209951463686,0.004463156660523652,0.000484166225296619,0.0,0.0021720133494924506,985.1556164383801,1298.7731506849,1238.3775342465801,2844.9441095890543,5068.477260274017,28.188241784488337,13.903331250117684,3.1263984407673626,2.0,7361.8,3.492243139073518,3.5690913726021227,2.829224088028927,0.41783113401589517,1.5967850888708681,0.2121098571511138,0.29054616509651043,0.4032732893926137,0.17201906418623916,0.2851377216397826,3602.172,2661.696,10417.091999999999,3826.188,0.0,53622.084,670.999997729315,8680,0.0,0.0,3602.172,2661.696,10417.091999999999,53622.084,670.999997729315,83480.2319977293,0.0,0.0,83480.2319977293,83480.2319977293,DP,IPT,term,default,0.8,0.8,0.15,default,False,False,False,default
Central,30,54,0.0,4692.4,6819.4,0.0,0.0,0.0,0.0,0.29791476172111936,0.3783715988140718,0.3923171141992644,0.20269781642765777,0.2658815990028784,4.031834319374524,3.007864371126885,1.4378849570845567,0.1906724668119049,1.2132792647960413,0.018097751823511466,0.004126001864593613,0.0006703452701188941,0.0,0.0035867620212230084,946.66246575344,1260.0997260274,1194.812602739676,2870.789589041102,5012.264657534219,28.08977338502684,9.213763117405257,2.4254773730076855,2.0,8556.6,4.607193874105258,4.048875129700986,2.599600951422368,0.21974414983955387,1.6206291297843904,0.12488286155365491,0.25711110499250706,0.446882431590964,0.132297870268108,0.25135292060469333,3472.3759999999997,3273.312,10041.735999999999,4705.3859999999995,0.0,65943.598,1098.00000677352,8680,0.0,0.0,3472.3759999999997,3273.312,10041.735999999999,65943.598,1098.00000677352,97214.40800677349,0.0,0.0,97214.40800677349,97214.40800677349,DP,IPT,term,default,0.8,0.8,0.15,default,False,False,False,default
Central,100,54,0.0,4763.6,8977.6,0.0,0.0,0.0,0.0,0.42275929013253,0.46196567265242816,0.4327569421527867,0.20971570701875816,0.3061773376833177,5.45676353976465,3.430533599117452,1.1293240636929887,0.08743413612598475,1.410631847156724,0.03209664759882527,0.005362965914036638,0.00016684341563339322,0.0,0.006432774883777881,992.64164383562,1304.84821917808,1204.1139726027843,2779.261917808221,4976.017534246623,27.789703447177033,6.381919900640686,1.9403389601719607,2.0,10344.0,5.830746904740688,4.350086652219306,2.1834151469894967,0.10097027104536738,1.7414601672790948,0.06413987283035226,0.21138729561461056,0.48277171876813896,0.1340605980279151,0.18997179857364524,3525.0640000000003,4309.248,10194.104,6194.544,0.0,86813.39199999999,1951.9999953955603,8680,0.0,0.0,3525.0640000000003,4309.248,10194.104,86813.39199999999,1951.9999953955603,121668.35199539599,0.0,0.0,121668.35199539599,121668.35199539599,DP,IPT,term,default,0.8,0.8,0.15,default,False,False,False,default
Central,1,55,0.0,5858.8,3063.2,0.0,0.0,0.0,0.0,0.07590133526303629,0.12610211097416968,0.17330764040998017,0.16137880002016228,0.14806288519229452,1.2178616752469036,1.333913379767381,1.2554048388086576,0.5797451965654747,0.8631683750022251,0.003186966586755955,0.0019091578567006218,0.0006668331149443944,0.00028134420704285605,0.0009225046325438687,943.74630136986,1257.1484931506398,1200.2493150684381,2842.54904109588,4986.5446575341775,28.524340137278262,21.839231083924936,9.553846950290794,2.0,5127.8,1.887307744453431,2.3880643027110007,2.5621381011889213,0.8105443116711342,1.4341022943392667,0.35470954388543596,0.4414248484627975,0.5100167168092516,0.28474583287101346,0.39811240912914636,4335.512,1470.336,12537.832,2113.6079999999997,0.0,29621.144,280.59999920883996,8680,0.0,0.0,4335.512,1470.336,12537.832,29621.144,280.59999920883996,59039.0319992088,0.0,0.0,59039.0319992088,59039.0319992088,DP,IPT,term,default,0.8,1.0,0.15,default,False,False,False,default
Central,3,55,0.0,5714.0,3478.0,0.0,0.0,0.0,0.0,0.10091667381720973,0.1585373412212341,0.21049876543695048,0.16945956567872017,0.16602138688909696,1.5459974903720735,1.5854571259977606,1.3400878192730192,0.5318916045979508,0.9125188408479555,0.005284052130347638,0.00424042752125437,0.0008600969218473034,6.961636613127714e-05,0.001244210528444151,945.3923287671199,1226.1939726027401,1161.756164383552,2877.8016438356262,4984.9501369862965,28.719183457700762,19.969493118843083,5.430129624609157,2.0,5466.8,2.215004058897017,2.659904772496309,2.708006768821864,0.7168601398481271,1.4608286118378462,0.30203401471782493,0.4039421477071091,0.5051386744295203,0.2580259732245169,0.37534161540009164,4228.36,1669.44,12227.96,2399.82,0.0,33632.26,378.20000030862195,8680,0.0,0.0,4228.36,1669.44,12227.96,33632.26,378.20000030862195,63216.0400003086,0.0,0.0,63216.0400003086,63216.0400003086,DP,IPT,term,default,0.8,1.0,0.15,default,False,False,False,default
Central,10,55,0.0,6037.8,5137.6,0.0,0.0,0.0,0.0,0.18326682076845063,0.2588178269262101,0.3021038002189357,0.18693784724334245,0.21437535884340037,2.6789147650351897,2.337904969014623,1.4370323681460728,0.32882059985244544,1.0525503749543281,0.009268178993776424,0.003870649651544668,0.0004861604491003555,0.0001409284989615976,0.0019847878157124937,971.06958904106,1293.1583561643197,1231.24273972602,2836.3336986301347,5038.646027397215,28.189911451336137,13.323716159518534,4.678755148396847,2.0,7361.8,3.492243139073518,3.5690913726021227,2.829224088028927,0.41783113401589517,1.5967850888708681,0.23289568957506832,0.34495793888568244,0.4920754512777992,0.21302992265785436,0.34083153563350455,4467.972,2466.048,12920.892,3544.9440000000004,0.0,49680.592000000004,610.000004221214,8680,0.0,0.0,4467.972,2466.048,12920.892,49680.592000000004,610.000004221214,82370.4480042212,0.0,0.0,82370.4480042212,82370.4480042212,DP,IPT,term,default,0.8,1.0,0.15,default,False,False,False,default
Central,30,55,0.0,5919.2,6456.8,0.0,0.0,0.0,0.0,0.2863156733653185,0.3549867655744059,0.35991159930471456,0.19715088010063744,0.2528597309239275,3.893542114136248,2.7991112247187884,1.1943633960681272,0.18254541051926318,1.1307095154248532,0.01527726590385969,0.003956364983178286,0.0,0.0,0.00291181488543283,956.3682191780601,1263.1523287670998,1193.109589041078,2866.730410958916,5016.208219178055,28.074606393883386,8.880010883189835,2.5447212368027925,2.0,8556.6,4.607193874105258,4.048875129700986,2.599600951422368,0.21974414983955387,1.6206291297843904,0.15489944193147395,0.30866941186069474,0.5405589479359773,0.16928204617711706,0.302302115490616,4380.208,3099.264,12667.088,4455.192,0.0,62437.255999999994,890.6000052982629,8680,0.0,0.0,4380.208,3099.264,12667.088,62437.255999999994,890.6000052982629,96609.6080052983,0.0,0.0,96609.6080052983,96609.6080052983,DP,IPT,term,default,0.8,1.0,0.15,default,False,False,False,default
Central,100,55,0.0,5974.2,8715.8,0.0,0.0,0.0,0.0,0.41160181759680403,0.4411887546703242,0.40375905531130457,0.2071069682024845,0.2957572402765145,5.376340039994849,3.2806076823929,0.9146048986791808,0.08384076409601013,1.3486860142565698,0.028568353461660524,0.004434418620639849,0.0,0.0,0.005751683324513221,1000.17095890408,1308.63397260278,1202.5309589041378,2771.995616438333,4974.697534246551,27.726438808553592,6.242523649860049,1.869978314464813,2.0,10344.0,5.830746904740688,4.350086652219306,2.1834151469894967,0.10097027104536738,1.7414601672790948,0.07793287415311811,0.2458523370519033,0.581112689476281,0.16964901422975004,0.22554300144355652,4420.907999999999,4183.584,12784.788,6013.901999999999,0.0,84281.786,1744.59997433722,8680,0.0,0.0,4420.907999999999,4183.584,12784.788,84281.786,1744.59997433722,122109.567974337,0.0,0.0,122109.567974337,122109.567974337,DP,IPT,term,default,0.8,1.0,0.15,default,False,False,False,default
Sahel,1,0,0.0,6205.6,1810.6,0.0,6712.2,0.0,0.0,0.04029557402085236,0.0765451327521025,0.1201498062961264,0.1218729957513804,0.10576543978990541,0.43291337755539605,0.6656923051989514,0.9347173457404636,0.5136409700957919,0.6009163351873588,0.00041724880236071297,0.0004673930973112141,0.0008185253412231197,7.090710831669729e-05,0.00031941493266306805,963.1501369862999,1279.61260273976,1222.8071232876798,2824.0493150684733,5010.006575342452,27.827922724853828,29.06111482999457,12.04611320597468,2.0,2337.6,0.5282331924142645,0.9297031627979198,1.3083411731610775,0.5877366518496497,0.7522148382926931,0.18045025611361865,0.28397328111096654,0.28557064096508017,0.12606952709291375,0.2011373551853052,4592.144,869.0880000000001,2171.96,1249.3139999999999,8641.9575,17508.502,97.59999791661909,8680,0.0,0.0,4592.144,869.0880000000001,2171.96,17508.502,97.59999791661909,43810.5654979166,8654.06,8641.9575,43810.5654979166,43810.5654979166,SPAQ,IPT,term,default,0.8,0.9,0.0,default,True,False,False,default
Sahel,3,0,0.0,5980.8,2586.4,0.0,6956.0,0.0,0.0,0.07423627616061591,0.12374778998772702,0.18541214974179382,0.1597095330798665,0.14862478234848667,0.8256126189889063,1.0328416110141134,1.2354278615214471,0.5545279879152816,0.7664877914846497,0.0019998748712473833,0.0015602481783222062,0.0010211172253721972,0.0002787932867703498,0.0007916848098255633,1008.0312328767201,1282.37863013694,1172.89041095884,2875.401643835602,5056.323287671163,27.86543858459249,23.09234432561434,11.58799901358403,2.0,3328.0,0.8847608909733211,1.3341384464302355,1.7465627191633506,0.599671606229974,0.9223068826932227,0.06685226775716334,0.22583625876482635,0.2926518767598283,0.07528056663963478,0.168944951113849,4425.792,1241.472,2093.28,1784.616,8955.85,25010.487999999998,244.00000016449602,8680,0.0,0.0,4425.792,1241.472,2093.28,25010.487999999998,244.00000016449602,52435.4980001645,8923.92,8955.85,52435.4980001645,52435.4980001645,SPAQ,IPT,term,default,0.8,0.9,0.0,default,True,False,False,default
Sahel,10,0,0.0,6013.2,3247.8,0.0,6573.6,0.0,0.0,0.12016726364050978,0.18737890488782089,0.2582597572036776,0.18632530525979335,0.19086383701780713,1.390081676437248,1.491268442294433,1.455626570416894,0.47451027806727025,0.8935763580500039,0.002291960563713704,0.0012942598545102348,0.0018472111655711645,7.374534496940153e-05,0.0009420582396839396,959.82410958902,1237.1106849315001,1190.4515068493301,2733.9232876712385,4884.198904109589,27.953422897324153,19.45182018530865,9.237569968188065,2.0,4071.2,1.4948663243292226,1.9099285017117182,2.116808187888894,0.5012260532089644,1.0857370677020752,0.0700963331547346,0.2192019539171615,0.31234838435285933,0.05330085092475465,0.17698641353267305,4449.768,1558.944,2104.62,2240.982,8463.51,31406.226000000002,280.600001164748,8680,0.0,0.0,4449.768,1558.944,2104.62,31406.226000000002,280.600001164748,59184.6500011648,8396.56,8463.51,59184.6500011648,59184.6500011648,SPAQ,IPT,term,default,0.8,0.9,0.0,default,True,False,False,default
Sahel,30,0,0.0,5936.0,3779.0,0.0,6339.8,0.0,0.0,0.1757550500360975,0.25731199517043524,0.3187839179150594,0.192734980547098,0.2192041655956686,1.9856608730199237,1.8344740162016897,1.3635177574080504,0.29284316630676754,0.8634658617227116,0.006506119287577711,0.002632051969612508,0.0005217092665409803,0.0,0.0013443886775528179,925.1583561644002,1219.93534246576,1156.9671232876779,2833.023561643826,4915.149041095906,28.42588792674646,12.965116604002784,2.942715365846719,2.0,4957.4,2.1951007392282382,2.4835573988656896,2.290565432671323,0.32555441252784767,1.1409297149649982,0.09541241659913531,0.2613522775678366,0.40472438029509733,0.10047858349418634,0.2431910130860241,4392.64,1813.92,2077.6,2607.51,8162.4925,36542.93,402.599999431895,8680,0.0,0.0,4392.64,1813.92,2077.6,36542.93,402.599999431895,64679.692499431905,8213.9925,8162.4925,64679.692499431905,64679.692499431905,SPAQ,IPT,term,default,0.8,0.9,0.0,default,True,False,False,default
Sahel,100,0,0.0,5903.8,4448.0,0.0,6301.6,0.0,0.0,0.25098815434712674,0.33138957349803,0.3668227882523849,0.20518815387453704,0.2512273011286507,2.7863586402980323,2.184883500591675,1.2593710004134386,0.19442434783325274,0.9214561380466237,0.011788963266839526,0.0025034681515150067,0.0001748482021180333,0.0,0.002225790344517551,913.6301369863598,1199.0602739725598,1148.1112328766162,2877.0460273972703,4938.7873972602465,28.78933422906482,9.896063819981451,2.4295383949911615,2.0,5754.2,3.0291220037206896,2.996454932115617,2.3661310209441653,0.20735004477076932,1.2220807525511024,0.08014314482033724,0.2708438638023967,0.46775094478457596,0.06233756521155451,0.24599406698528112,4368.812,2135.04,2066.33,3069.12,8113.31,43012.16,670.999994078151,8680,0.0,0.0,4368.812,2135.04,2066.33,43012.16,670.999994078151,72115.7719940782,7984.045,8113.31,72115.7719940782,72115.7719940782,SPAQ,IPT,term,default,0.8,0.9,0.0,default,True,False,False,default
Sahel,1,1,0.0,5380.0,1986.4,0.0,6820.0,0.0,0.0,0.042880678240811154,0.08339607108384021,0.13048386251247976,0.12616048732093102,0.1110012605499662,0.4714580517029086,0.7153285877669511,0.972545837000445,0.5166071173199592,0.6187898771174163,0.00020288484966159482,0.0004675066237984467,0.0008146696765271605,0.00014186795447959446,0.0003168025443383326,981.25479452052,1279.52602739734,1226.4980821918,2831.7030136986514,5039.45589041097,27.744733683082274,30.478285357614435,11.5426326313276,2.0,2337.6,0.5282331924142645,0.9297031627979198,1.3083411731610775,0.5877366518496497,0.7522148382926931,0.1074812062677618,0.2305838934502637,0.25665731771577505,0.12102279874130824,0.17737613562384957,3981.2,953.472,1883.0,1370.616,8780.75,19208.488,97.59999993277141,8680,0.0,0.0,3981.2,953.472,1883.0,19208.488,97.59999993277141,44955.1259999328,8654.06,8780.75,44955.1259999328,44955.1259999328,SPAQ,IPT,term,default,0.8,0.9,0.15,default,True,False,False,default
Sahel,3,1,0.0,5191.6,2581.2,0.0,6989.4,0.0,0.0,0.07042833655735253,0.12274365309603745,0.18797242190948116,0.15749993189054354,0.14715823971553926,0.7620873681837608,1.0187785454390599,1.2689198952205978,0.5376239564916956,0.7522125252591374,0.0021649626438419276,0.001248586300485821,0.0008520423198475184,0.0,0.000630425394828211,1015.13534246576,1282.31561643838,1177.7550684931598,2882.827945205507,5075.718356164427,27.853556865556193,23.853234482925256,5.722340706344689,2.0,3328.0,0.8847608909733211,1.3341384464302355,1.7465627191633506,0.599671606229974,0.9223068826932227,0.13865161089411152,0.2363771929629841,0.27347590710716435,0.10346938073049786,0.18442273458633834,3841.784,1238.976,1817.06,1781.0279999999998,8998.8525,24960.203999999998,195.19999870665401,8680,0.0,0.0,3841.784,1238.976,1817.06,24960.203999999998,195.19999870665401,51513.1044987067,8923.92,8998.8525,51513.1044987066,51513.1044987067,SPAQ,IPT,term,default,0.8,0.9,0.15,default,True,False,False,default
Sahel,10,1,0.0,5180.2,3308.8,0.0,6537.0,0.0,0.0,0.12046230431364728,0.1904102783694776,0.263665912033499,0.18736515387351765,0.1928955962622699,1.338562676591416,1.4982014683474225,1.5189347898392127,0.47105086255093215,0.8930575105492841,0.003167163536979245,0.0016259627326913662,0.0011817140331583295,7.231531770402012e-05,0.0009428200930417611,945.38958904106,1230.65534246572,1182.3687671232758,2752.45315068494,4880.211506849276,28.105051707997188,19.71822679617189,6.555556856074162,2.0,4071.2,1.4948663243292226,1.9099285017117182,2.116808187888894,0.5012260532089644,1.0857370677020752,0.10456028421667955,0.21557196146101662,0.28244098897120395,0.06020275774741506,0.17746428936113487,3833.348,1588.224,1813.07,2283.072,8416.3875,31996.096,280.60000399898104,8680,0.0,0.0,3833.348,1588.224,1813.07,31996.096,280.60000399898104,58890.797503999005,8396.56,8416.3875,58890.797503999005,58890.797503999005,SPAQ,IPT,term,default,0.8,0.9,0.15,default,True,False,False,default
Sahel,30,1,0.0,5140.4,3992.0,0.0,6315.6,0.0,0.0,0.18316986733646998,0.27173330417982927,0.3376687492151052,0.19914884932605023,0.22899367241046123,2.1007939709258308,1.973617063089187,1.5098159222566483,0.30467543729664237,0.9268780402262895,0.003258100716628782,0.001307378894333976,0.00017021633998558564,0.0,0.0006502264391953683,920.9945205480001,1223.4049315068999,1165.088767123334,2828.8005479451995,4914.883835616534,28.380099583028812,13.202047093204097,2.751343573437477,2.0,4957.4,2.1951007392282382,2.4835573988656896,2.290565432671323,0.32555441252784767,1.1409297149649982,0.042962387382532705,0.20532657550391495,0.34085448914862143,0.06413359619083439,0.1876116222858438,3803.8959999999997,1916.16,1799.14,2754.48,8131.335,38602.64,195.199999620601,8680,0.0,0.0,3803.8959999999997,1916.16,1799.14,38602.64,195.199999620601,65882.8509996206,8213.9925,8131.335,65882.8509996206,65882.8509996206,SPAQ,IPT,term,default,0.8,0.9,0.15,default,True,False,False,default
Sahel,100,1,0.0,5113.4,4705.4,0.0,6274.8,0.0,0.0,0.25217611861273354,0.3395057188794389,0.38347465886559007,0.20803103620264213,0.25701967835564815,2.853618276770015,2.2546927822168743,1.3696516688764973,0.20081886384427244,0.9667398141222284,0.012598530940738784,0.004012315150631103,0.0010531448542298722,0.0,0.0025973763543090103,918.6032876712401,1198.9715068493201,1145.351780821912,2865.1923287671116,4929.1473972602635,28.66651530057637,9.995970250029792,2.9618458657595204,2.0,5754.2,3.0291220037206896,2.996454932115617,2.3661310209441653,0.20735004477076932,1.2220807525511024,0.057938810894741906,0.24754657310164482,0.4211429304832154,0.0314983338138039,0.20893949757071936,3783.9159999999997,2258.592,1789.69,3246.7259999999997,8078.805,45501.218,780.800006768994,8680,0.0,0.0,3783.9159999999997,2258.592,1789.69,45501.218,780.800006768994,74119.747006769,7984.045,8078.805,74119.747006769,74119.747006769,SPAQ,IPT,term,default,0.8,0.9,0.15,default,True,False,False,default
Sahel,1,2,0.0,4431.4,2144.0,0.0,6756.8,0.0,0.0,0.04520670446236776,0.08938368038949683,0.14021448612873955,0.13268024097179476,0.11753769756043708,0.49006254274331695,0.7630766078201923,1.0695198293400447,0.5617443552065199,0.6710558633592265,0.001641903577074063,0.0023539741485802536,0.0029642687206264885,0.00028288819096556055,0.0011966792943233055,972.4350684931002,1275.93479452048,1216.4613698629798,2824.127671232869,5013.0241095889505,27.797784310488346,29.057365859006627,12.242928752064605,2.0,2337.6,0.5282331924142645,0.9297031627979198,1.3083411731610775,0.5877366518496497,0.7522148382926931,0.0722609828747989,0.17922554385667444,0.18253751293633716,0.044224392951044,0.10789334482908318,3279.236,1029.12,1550.99,1479.36,8699.38,20732.48,366.000001611764,8680,0.0,0.0,3279.236,1029.12,1550.99,20732.48,366.000001611764,45816.5660016118,8654.06,8699.38,45816.5660016118,45816.5660016118,SPAQ,IPT,term,default,0.8,0.9,0.3,default,True,False,False,default
Sahel,3,2,0.0,4314.6,2704.2,0.0,7007.8,0.0,0.0,0.07111990714038871,0.12758700515084803,0.19864846010783282,0.1598565143702258,0.15106180437440955,0.784327092072463,1.0688115607935393,1.3692254898124965,0.5538392311127223,0.788726149654781,0.0027505847279743027,0.002652787686824971,0.0027248429551089788,0.00020820643479718828,0.0013000642980552416,1016.4361643836,1282.63397260274,1174.41150684934,2883.7243835616623,5074.572054794602,27.843583971813224,24.93966226549092,9.286019289387838,2.0,3328.0,0.8847608909733211,1.3341384464302355,1.7465627191633506,0.599671606229974,0.9223068826932227,0.11351518803048742,0.19887507653095024,0.21604562218733753,0.07642912327530642,0.14483328222421302,3192.804,1298.016,1510.11,1865.898,9022.5425,26149.613999999998,402.60000050203695,8680,0.0,0.0,3192.804,1298.016,1510.11,26149.613999999998,402.60000050203695,52121.584500502,8923.92,9022.5425,52121.584500502,52121.584500502,SPAQ,IPT,term,default,0.8,0.9,0.3,default,True,False,False,default
Sahel,10,2,0.0,4306.8,3446.8,0.0,6578.2,0.0,0.0,0.1231048481494343,0.19943554562386392,0.27771536355957255,0.1891016020786216,0.19753337848798191,1.3922553480483864,1.5621805234358774,1.6136965842948139,0.4719305674606232,0.9308800879442707,0.002257919405758385,0.001129034612732603,0.000671974274292926,0.0,0.0006117224941189911,969.2701369863001,1235.68383561642,1188.7315068493021,2743.120547945204,4901.122191780805,27.913131904559357,18.946502910385533,4.863989812570395,2.0,4071.2,1.4948663243292226,1.9099285017117182,2.116808187888894,0.5012260532089644,1.0857370677020752,0.06864224219304688,0.18207382002215355,0.23767463035743283,0.05844765163499543,0.1426284358933733,3187.032,1654.464,1507.38,2378.292,8469.4325,33330.556000000004,182.999997699738,8680,0.0,0.0,3187.032,1654.464,1507.38,33330.556000000004,182.999997699738,59390.156497699696,8396.56,8469.4325,59390.156497699696,59390.156497699696,SPAQ,IPT,term,default,0.8,0.9,0.3,default,True,False,False,default
Sahel,30,2,0.0,4277.6,4072.2,0.0,6351.8,0.0,0.0,0.1852789683353038,0.27936549198775334,0.35068627614151,0.20022630152222645,0.23287440728869852,2.0752788921807275,2.0201485482699693,1.613265247374062,0.3005685583857429,0.94461035976994,0.0071343825603672655,0.004414518777471402,0.0010338186067591927,0.0,0.001584793640883085,927.1857534246799,1220.1561643836199,1159.0301369863478,2831.122191780829,4917.338082191857,28.4189882172536,13.413253410992528,4.610674428328071,2.0,4957.4,2.1951007392282382,2.4835573988656896,2.290565432671323,0.32555441252784767,1.1409297149649982,0.05458603557740961,0.18659075518342044,0.2956912627932982,0.0767486268980227,0.17206963112629678,3165.4240000000004,1954.656,1497.16,2809.8179999999998,8177.9425,39378.174,475.799999762184,8680,0.0,0.0,3165.4240000000004,1954.656,1497.16,39378.174,475.799999762184,66138.9744997622,8213.9925,8177.9425,66138.9744997622,66138.9744997622,SPAQ,IPT,term,default,0.8,0.9,0.3,default,True,False,False,default
Sahel,100,2,0.0,4255.6,4884.4,0.0,6221.4,0.0,0.0,0.25899103658135436,0.3551169776198149,0.4015028042486176,0.2106040379853571,0.2639604859319354,2.916234462236789,2.394930158980102,1.5431345982936335,0.20158162085511475,1.0146844524845604,0.010828128476406473,0.0036548170761781843,0.0006984614383176137,6.965735273891169e-05,0.002193814096410063,908.6202739725601,1203.5539726027398,1145.995616438362,2869.186849315053,4923.802739725974,28.79182983952461,10.176108370547094,3.973031262188068,2.0,5754.2,3.0291220037206896,2.996454932115617,2.3661310209441653,0.20735004477076932,1.2220807525511024,0.03726741324556756,0.2007454764923878,0.34782368996714674,0.0278197379799542,0.16970752516443835,3149.1440000000002,2344.512,1489.46,3370.236,8010.0525,47232.148,658.799998810163,8680,0.0,0.0,3149.1440000000002,2344.512,1489.46,47232.148,658.799998810163,74934.3524988102,7984.045,8010.0525,74934.3524988102,74934.3524988102,SPAQ,IPT,term,default,0.8,0.9,0.3,default,True,False,False,default
Sahel,1,3,0.0,12295.8,1347.6,0.0,6690.0,0.0,0.0,0.03321588389716566,0.03899076969053098,0.051416868696449194,0.10586197660277455,0.0787315936705244,0.34724987457193734,0.37961153093526195,0.4568516239560393,0.4496828406737456,0.4318565092059048,0.0006264106263335668,0.00046828148084466945,0.000490659995652385,0.00014162284227881413,0.0003195595117126168,954.27561643836,1277.87506849314,1220.15178082186,2829.5841095890637,5004.011506849283,27.93141162349347,30.762000402383837,9.370068127321206,2.0,2337.6,0.5282331924142645,0.9297031627979198,1.3083411731610775,0.5877366518496497,0.7522148382926931,0.3426201163451156,0.5916852323134731,0.6508161377721974,0.23489059384239322,0.4258867450872249,9098.892,646.8480000000001,4303.53,929.8439999999999,8613.375,13031.292,97.59999916153359,8680,0.0,0.0,9098.892,646.8480000000001,4303.53,13031.292,97.59999916153359,45401.380999161505,8654.06,8613.375,45401.380999161505,45401.380999161505,SPAQ,IPT,month,default,0.8,0.9,0.0,default,True,False,False,default
Sahel,3,3,0.0,11902.0,2023.4,0.0,6929.8,0.0,0.0,0.06021146846841058,0.06907393493369855,0.09041916449129342,0.1423594038843208,0.11401690559653095,0.6524858635184263,0.6714959053345675,0.736723388351262,0.5016055647517901,0.5859691537953732,0.0010155080771660021,0.0007857122865793708,0.00017336949335098706,0.00027797385810606325,0.00039536074118915013,1003.71726027404,1279.80876712336,1173.9326027398,2883.5545205479516,5061.204383561792,27.91935136176685,24.27560550334281,12.248812041249064,2.0,3328.0,0.8847608909733211,1.3341384464302355,1.7465627191633506,0.599671606229974,0.9223068826932227,0.26252858803396045,0.4966819919392217,0.5781866976387932,0.16353290777715357,0.3646700845554917,8807.48,971.232,4165.7,1396.146,8922.1175,19566.278000000002,122.000000210651,8680,0.0,0.0,8807.48,971.232,4165.7,19566.278000000002,122.000000210651,52630.9535002106,8923.92,8922.1175,52630.9535002106,52630.9535002106,SPAQ,IPT,month,default,0.8,0.9,0.0,default,True,False,False,default
Sahel,10,3,0.0,11935.6,2690.8,0.0,6535.0,0.0,0.0,0.10728387938635815,0.12306723222287708,0.14655378775896338,0.17306589513956014,0.15373256081233488,1.1952269372439892,1.1265100618040385,1.0008475642674426,0.4316854875574389,0.7196445049526268,0.0027182149482798744,0.0008187608471525974,0.0005028478497865984,7.287123671765488e-05,0.0006963549978106687,958.0104109588799,1227.35342465746,1185.368767123282,2739.4838356164487,4882.86301369861,27.98934785476892,20.460644264076965,6.509143889290328,2.0,4071.2,1.4948663243292226,1.9099285017117182,2.116808187888894,0.5012260532089644,1.0857370677020752,0.20044560654591492,0.4101820770806675,0.5271902433136401,0.13874092379338787,0.3371834430634948,8832.344000000001,1291.5839999999998,4177.46,1856.652,8413.8125,26020.036,207.399999148583,8680,0.0,0.0,8832.344000000001,1291.5839999999998,4177.46,26020.036,207.399999148583,59479.288499148606,8396.56,8413.8125,59479.288499148606,59479.288499148606,SPAQ,IPT,month,default,0.8,0.9,0.0,default,True,False,False,default
Sahel,30,3,0.0,11888.8,3465.6,0.0,6477.2,0.0,0.0,0.15832468868235103,0.17874910963224777,0.19490325328194358,0.18410768658905674,0.18175169473811217,1.8265166548438283,1.542285004350181,1.0567010314777414,0.283751574992842,0.7592170319383905,0.005954402007191595,0.002125890854998343,0.0006864872764538112,0.0001404465463160495,0.0013757988271842912,939.5035616438399,1223.1654794521,1162.5747945206122,2837.430136986299,4939.508493150751,28.35719220226405,14.509872726722104,5.134885227370978,2.0,4957.4,2.1951007392282382,2.4835573988656896,2.290565432671323,0.32555441252784767,1.1409297149649982,0.16791214990615788,0.3790016671027672,0.5386724097004353,0.1284050712457473,0.3345628376751656,8797.712,1663.4879999999998,4161.08,2391.264,8339.395,33512.352,414.79999906720803,8680,0.0,0.0,8797.712,1663.4879999999998,4161.08,33512.352,414.79999906720803,67960.0909990672,8213.9925,8339.395,67960.0909990672,67960.0909990672,SPAQ,IPT,month,default,0.8,0.9,0.0,default,True,False,False,default
