archetype,baseline_eir,scenario_number,iptsc_rdts_used,iptsc_drugs_used,cases_treated,severe_cases_treated,received_smc,received_ivermectin,received_primaquine,pfpr0_5,pfpr2_10,pfpr6_15,pfpr16_500,pfpr_all,clinical_incidence0_5,clinical_incidence2_10,clinical_incidence6_15,clinical_incidence16_500,clinical_incidence_all,severe_incidence0_5,severe_incidence2_10,severe_incidence6_15,severe_incidence16_500,severe_incidence_all,pop0_5,pop2_10,pop6_15,pop16_500,pop_all,avg_age,avg_age_clinical_cases,avg_age_severe_cases,Run_Number,cases_treated_BASELINE,clinical_incidence0_5_BASELINE,clinical_incidence2_10_BASELINE,clinical_incidence6_15_BASELINE,clinical_incidence16_500_BASELINE,clinical_incidence_all_BASELINE,frac_averted_clinical_0_5,frac_averted_clinical_2_10,frac_averted_clinical_6_15,frac_averted_clinical_16_500,frac_averted_clinical__all,cost.CHW,cost.RDT,cost.drug,cost.ACT,cost.smc,cost.facility,cost.severe,cost.bednet,cost.iver,cost.prim,cost.CHW.d,cost.RDT.d,cost.drug.d,cost.facility.d,cost.severe.d,cost.d,cost.smc.ref,cost.smc.low,cost.low,cost,drug_type,screen_type,interval,itn_coverage,hs_rate,within_school_coverage,out_of_school_rate,target_age_range,smc_on,ivermectin,primaquine,smc_age_range
Central,1,2,0.0,4381.6,4671.4,0.0,0.0,0.0,0.0,0.1093033962187959,0.19613618829235752,0.2723398263791896,0.21357213565800454,0.20791449375061113,1.6973395255660226,2.134930229601717,2.276796694747361,0.7522440096753782,1.296986336823692,0.005711785940340274,0.004791669979040293,0.002843740420507928,0.00014076285326685242,0.0018426477918028934,945.5600000000401,1252.11890410962,1197.5583561644,2848.3950684931647,4991.513424657605,28.558714906266182,20.595638812847895,7.4665178167667205,2.0,5127.8,1.887307744453431,2.3880643027110007,2.5621381011889213,0.8105443116711342,1.4341022943392667,0.10065566648878645,0.10599968887852747,0.11136847241339251,0.07192734703862856,0.0956110021278141,4360.28482883483,1898.06818548235,2781.5523427462604,845.2967028241189,0.0,35821.1938694793,764.652110844159,13691.520443361002,0.0,0.0,4360.28482883483,1898.06818548235,2781.5523427462604,35821.1938694793,764.652110844159,60162.5684835721,0.0,0.0,60162.5684835721,60162.5684835721,ASAQ,IPT,term,default,0.8,0.9,0.3,default,False,False,False,default
Central,3,2,0.0,4290.2,5026.8,0.0,0.0,0.0,0.0,0.13918997619811477,0.2344287397682283,0.31266995457543045,0.2161023580770769,0.2239088558337264,2.03788257171403,2.4361243572888216,2.434387378146808,0.6600204487164877,1.3335258948831803,0.008206722460598934,0.004897183427344427,0.0024147423610886096,6.981456917409595e-05,0.0021600495706608413,948.8038356164401,1225.76767123288,1159.478904109616,2886.9994520547903,4995.282191780845,28.719609235029885,19.40640525882904,6.768581004113261,2.0,5466.8,2.215004058897017,2.659904772496309,2.708006768821864,0.7168601398481271,1.4608286118378462,0.07996440750144101,0.08413098751556833,0.10104088136902842,0.07928979165124374,0.08714418373453699,4271.07418937776,2043.1386722468699,2723.09990044236,909.8759115827769,0.0,38501.717159849,900.902369627652,13691.520443361002,0.0,0.0,4271.07418937776,2043.1386722468699,2723.09990044236,38501.717159849,900.902369627652,63041.3286464875,0.0,0.0,63041.3286464875,63041.3286464875,ASAQ,IPT,term,default,0.8,0.9,0.3,default,False,False,False,default
Central,10,2,0.0,4498.8,6780.2,0.0,0.0,0.0,0.0,0.22543384542826006,0.33947519617987576,0.4121609632456541,0.21775685520493826,0.2666873618808795,3.2307546319847353,3.272854110228635,2.5236062372101085,0.3922764861774179,1.462390663396755,0.012283978153969418,0.005884927140414662,0.001459349637991733,0.0,0.0027339337758415143,978.8624657534599,1293.3545205480198,1232.77753424664,2839.981369863023,5051.621369863124,28.195219168175633,13.106004627479615,4.028637052829183,2.0,7361.8,3.492243139073518,3.5690913726021227,2.829224088028927,0.41783113401589517,1.5967850888708681,0.0748769477597584,0.08300075045641372,0.10802179018337765,0.0611602289969735,0.0841656315623208,4478.218873931721,2755.15400303687,2856.41424751516,1227.19080095837,0.0,51987.893870173495,1142.11750660309,13691.520443361002,0.0,0.0,4478.218873931721,2755.15400303687,2856.41424751516,51987.893870173495,1142.11750660309,78138.5097455797,0.0,0.0,78138.5097455797,78138.5097455797,ASAQ,IPT,term,default,0.8,0.9,0.3,default,False,False,False,default
Central,30,2,0.0,4430.6,7911.0,0.0,0.0,0.0,0.0,0.32626492564746234,0.4285662253196719,0.45983670974498897,0.21530867583440375,0.29441278640023205,4.404874661187281,3.700681518946344,2.225588194642732,0.21603564348351217,1.4837126240220968,0.024446714753598574,0.006633727577632023,0.0013374797508970107,0.0,0.004929968817106872,947.85041095898,1265.9720547946001,1197.0789041096382,2884.812602739758,5029.7419178083765,28.1088540344482,9.493319282026032,2.7982525852597964,2.0,8556.6,4.607193874105258,4.048875129700986,2.599600951422368,0.21974414983955387,1.6206291297843904,0.04391376148833507,0.08599761652327279,0.14387314198165518,0.01687647365697545,0.08448355224893996,4406.27986821701,3215.35814386048,2813.12588789815,1432.56086255491,0.0,60664.6181085103,2060.9745432163395,13691.520443361002,0.0,0.0,4406.27986821701,3215.35814386048,2813.12588789815,60664.6181085103,2060.9745432163395,88284.4378576182,0.0,0.0,88284.4378576182,88284.4378576182,ASAQ,IPT,term,default,0.8,0.9,0.3,default,False,False,False,default
Central,100,2,0.0,4470.8,9891.8,0.0,0.0,0.0,0.0,0.43643172688374704,0.5068438468496284,0.5012411147725665,0.21682771866566153,0.32937857169347295,5.716450446705587,3.9700467112703954,1.7217637346409975,0.09649782834435483,1.6113350788170682,0.028390860378426336,0.005070446746883874,0.0001681872594286959,0.0,0.005709516511333607,993.3709589040798,1301.3200000000202,1201.405479452054,2779.376438356164,4974.152876712296,27.885276913030946,6.743956944632136,2.00654167164818,2.0,10344.0,5.830746904740688,4.350086652219306,2.1834151469894967,0.10097027104536738,1.7414601672790948,0.019602369971190515,0.08736376337584537,0.21143547207915378,0.044294648857612896,0.07472182878884773,4447.83879029489,4019.9673355902,2838.4992072756395,1790.5670241467399,0.0,75836.1294036665,2355.69673602536,13691.520443361002,0.0,0.0,4447.83879029489,4019.9673355902,2838.4992072756395,75836.1294036665,2355.69673602536,104980.21894036,0.0,0.0,104980.21894036,104980.21894036,ASAQ,IPT,term,default,0.8,0.9,0.3,default,False,False,False,default
Central,1,3,0.0,22011.0,1732.2,0.0,0.0,0.0,0.0,0.047511196724540676,0.06091126258313482,0.07731366603822679,0.10827959345434532,0.08942326068114315,0.791455228293261,0.6728518346315266,0.5337796885215604,0.40830386100769206,0.5104526339839711,0.0025701994647737763,0.0020687588184481456,0.0010026418909915905,7.040127695484527e-05,0.0007621027338014644,937.75835616444,1254.7660273973001,1194.4882191781203,2852.563287671236,4984.809863013797,28.57579544152215,21.849325517293867,6.593537913550707,2.0,5127.8,1.887307744453431,2.3880643027110007,2.5621381011889213,0.8105443116711342,1.4341022943392667,0.5806432572434188,0.7182438371246178,0.7916663085905212,0.49625966757341816,0.6440612109757821,21887.5507140202,703.3521118283239,13967.0906678868,313.084862302964,0.0,13289.631228901299,322.597432771996,13691.520443361002,0.0,0.0,21887.5507140202,703.3521118283239,13967.0906678868,13289.631228901299,322.597432771996,64174.827461072695,0.0,0.0,64174.827461072695,64174.827461072695,ASAQ,IPT,month,default,0.8,0.9,0.0,default,False,False,False,default
Central,3,3,0.0,21706.0,2081.2,0.0,0.0,0.0,0.0,0.06610796975430315,0.08256212906743646,0.09950429537221506,0.12602527014201736,0.10850610233637821,1.0720338913919862,0.8986036719921735,0.6185337197694016,0.4004766264358913,0.5781821100780478,0.0012935557623644054,0.0006536727680817873,0.0003440570864322218,0.0001388867308422487,0.00040210928419120317,940.1106849315202,1223.98465753422,1163.219726027402,2874.3961643835555,4977.726575342478,28.708379603327906,19.718909335222172,9.800602922817777,2.0,5466.8,2.215004058897017,2.659904772496309,2.708006768821864,0.7168601398481271,1.4608286118378462,0.5160126740689513,0.66216697632042,0.7715907778035213,0.44134622058811124,0.6042094839923449,21586.3442957879,846.2648181336749,13774.976597884099,377.10054893719297,0.0,15962.3893729496,167.286518249133,13691.520443361002,0.0,0.0,21586.3442957879,846.2648181336749,13774.976597884099,15962.3893729496,167.286518249133,66405.8825953027,0.0,0.0,66405.8825953027,66405.8825953027,ASAQ,IPT,month,default,0.8,0.9,0.0,default,False,False,False,default
Central,10,3,0.0,22823.0,3392.2,0.0,0.0,0.0,0.0,0.14668976014622664,0.1655268166404784,0.17169071816798023,0.16564650568616923,0.1634463822176779,2.241505683570163,1.6787610647658024,0.7781018535365175,0.287571848018206,0.786330417262452,0.008769822294597832,0.0035606763117252993,0.00016374394639829783,0.00014065110429255107,0.0018204631225008012,980.4783561643799,1292.1008219178398,1232.3183561644198,2839.9326027397055,5052.729315068507,28.162567559835917,13.884551749007423,4.692274811553149,2.0,7361.8,3.492243139073518,3.5690913726021227,2.829224088028927,0.41783113401589517,1.5967850888708681,0.3581473012314863,0.5296390903150608,0.7249769444460626,0.3117510290478589,0.5075540078981521,22696.52051697,1378.52180493944,14480.2980765608,614.209822642405,0.0,26036.7224699244,763.751937391718,13691.520443361002,0.0,0.0,22696.52051697,1378.52180493944,14480.2980765608,26036.7224699244,763.751937391718,79661.5450717898,0.0,0.0,79661.5450717898,79661.5450717898,ASAQ,IPT,month,default,0.8,0.9,0.0,default,False,False,False,default
Central,30,3,0.0,22448.0,5111.4,0.0,0.0,0.0,0.0,0.2648376197625745,0.2576281668750252,0.21390961398327962,0.1869827956930836,0.20791829696650935,3.6591780295286385,2.34416977616358,0.7028235704325956,0.1675475440907862,0.9454158313870027,0.013113948868225606,0.0037962156491686467,0.0,0.0,0.0024417763837684464,928.6235616438601,1263.8920547945004,1200.00273972598,2864.876712328786,4993.503013698627,28.156801826098974,9.228459974179675,2.400732063512405,2.0,8556.6,4.607193874105258,4.048875129700986,2.599600951422368,0.21974414983955387,1.6206291297843904,0.2057686024252082,0.4210318419139047,0.7296417474966508,0.2375335397410079,0.4166365308312202,22331.4462285225,2076.40286654138,14245.9776795766,924.8233937919169,0.0,39232.5770318521,1025.3612131969699,13691.520443361002,0.0,0.0,22331.4462285225,2076.40286654138,14245.9776795766,39232.5770318521,1025.3612131969699,93528.10885684259,0.0,0.0,93528.10885684259,93528.10885684259,ASAQ,IPT,month,default,0.8,0.9,0.0,default,False,False,False,default
Central,100,3,0.0,22706.4,7643.4,0.0,0.0,0.0,0.0,0.39401599790697206,0.3390727829586904,0.24302138499889359,0.20147564438068857,0.25007488704336306,5.13500615377596,2.875645543402301,0.5258413105931564,0.08734222850658309,1.2037971089029695,0.02430188925390086,0.004283647145133404,0.0,0.0,0.004865623982781531,995.48438356158,1306.8317808219203,1205.3660273972841,2773.1704109588936,4974.020821917757,27.805738504472238,5.849083823410541,2.0635002143439256,2.0,10344.0,5.830746904740688,4.350086652219306,2.1834151469894967,0.10097027104536738,1.7414601672790948,0.1193227492688898,0.3389452272323776,0.7591656761572856,0.13497084238449766,0.3087426680658363,22576.183258419504,3106.46195605219,14410.602803805301,1383.79355136951,0.0,58590.843666252,2002.8606620040803,13691.520443361002,0.0,0.0,22576.183258419504,3106.46195605219,14410.602803805301,58590.843666252,2002.8606620040803,115762.26634126401,0.0,0.0,115762.26634126401,115762.26634126401,ASAQ,IPT,month,default,0.8,0.9,0.0,default,False,False,False,default
Central,1,4,0.0,19148.4,2242.6,0.0,0.0,0.0,0.0,0.06331694820709646,0.08483862036282303,0.1093402289370766,0.1340837402850681,0.11484554773754829,1.0387549650582324,0.9488906781547499,0.7995891718534566,0.49543329337059944,0.6704999903319756,0.0034065774789668406,0.002554494693765101,0.0011731562331449984,0.00013994375048856085,0.0010028115666549538,937.3786301369801,1255.4350684931399,1194.401095890408,2853.4405479452216,4985.220273972611,28.61885683271016,21.922659502831888,7.865441135562838,2.0,5127.8,1.887307744453431,2.3880643027110007,2.5621381011889213,0.8105443116711342,1.4341022943392667,0.44961018248825213,0.6026527941154929,0.687921126701789,0.3887647026364996,0.5324601369242667,19043.6500032258,910.001662029573,12152.179497551399,404.88292088514197,0.0,17193.9547582445,418.936240602442,13691.520443361002,0.0,0.0,19043.6500032258,910.001662029573,12152.179497551399,17193.9547582445,418.936240602442,63815.1255258999,0.0,0.0,63815.1255258999,63815.1255258999,ASAQ,IPT,month,default,0.8,0.9,0.15,default,False,False,False,default
Central,3,4,0.0,18764.4,2542.8,0.0,0.0,0.0,0.0,0.08306338443779214,0.10897030159185184,0.1360192504363218,0.14613252907621546,0.13188674912840667,1.30195682322322,1.1581630482834773,0.902263497436223,0.4563190269252672,0.7192761701452338,0.003649971135997368,0.0022985280062192805,0.0006912096565069037,0.0,0.0008442162145485113,937.9950684932201,1218.75561643844,1157.2454794521261,2881.5315068493087,4976.772054794655,28.79266740867405,21.116144876362547,5.815280542666948,2.0,5466.8,2.215004058897017,2.659904772496309,2.708006768821864,0.7168601398481271,1.4608286118378462,0.4122101862551249,0.5645847700041734,0.6668163802896406,0.36344762170492245,0.5076245328736247,18660.0828238087,1033.22103170875,11909.045280364198,460.106863360554,0.0,19521.258282521798,352.471441917722,13691.520443361002,0.0,0.0,18660.0828238087,1033.22103170875,11909.045280364198,19521.258282521798,352.471441917722,65627.70616704269,0.0,0.0,65627.70616704269,65627.70616704269,ASAQ,IPT,month,default,0.8,0.9,0.15,default,False,False,False,default
Central,10,4,0.0,19814.6,4027.0,0.0,0.0,0.0,0.0,0.1636807957784399,0.19346526524367708,0.21044452584794326,0.17846015891793052,0.1834060123616607,2.454489693946611,1.914142334710635,1.0121506746879927,0.3120954196100586,0.8984894302858957,0.009007933932012633,0.0038898372516526095,0.00016104410074547414,0.0,0.0017860210036635832,977.67671232876,1288.91178082188,1232.0334246575399,2832.396712328795,5042.106849315096,28.17265652343094,13.802117264357388,3.6150878781802165,2.0,7361.8,3.492243139073518,3.5690913726021227,2.829224088028927,0.41783113401589517,1.5967850888708681,0.29715956300861107,0.46368917607309995,0.6422514996353148,0.2530584865459407,0.4373134891175349,19715.5661094895,1635.7672194928,12579.3799128522,728.298843535086,0.0,30891.249102242004,736.02416924845,13691.520443361002,0.0,0.0,19715.5661094895,1635.7672194928,12579.3799128522,30891.249102242004,736.02416924845,79977.805800221,0.0,0.0,79977.805800221,79977.805800221,ASAQ,IPT,month,default,0.8,0.9,0.15,default,False,False,False,default
Central,30,4,0.0,19301.6,5666.8,0.0,0.0,0.0,0.0,0.27356715196376874,0.28478899135408925,0.25538306685183565,0.19317907576783186,0.22319788649516306,3.7801762074691823,2.5711651926168604,0.9305970702658686,0.18295635909115987,1.0409903035360244,0.015474834180606009,0.006500619919690724,0.0003355381921094598,0.0,0.002994754305509457,946.4142465753399,1261.0317808219,1194.7616438355578,2867.503561643872,5008.67945205477,28.129429895196534,9.05592379338506,3.092653064792784,2.0,8556.6,4.607193874105258,4.048875129700986,2.599600951422368,0.21974414983955387,1.6206291297843904,0.1795057228401718,0.36496801944920837,0.6420231075247554,0.167411923253723,0.3576628456169251,19200.4240178644,2303.60486151278,12251.2889594473,1026.0893921038198,0.0,43397.982932162595,1245.25944683885,13691.520443361002,0.0,0.0,19200.4240178644,2303.60486151278,12251.2889594473,43397.982932162595,1245.25944683885,93116.1700532908,0.0,0.0,93116.1700532908,93116.1700532908,ASAQ,IPT,month,default,0.8,0.9,0.15,default,False,False,False,default
Central,100,4,0.0,19570.4,7995.0,0.0,0.0,0.0,0.0,0.40559354581929313,0.3652895556408794,0.28316250436466295,0.20491262711334696,0.2635043374091546,5.269996781207672,3.0784570711287342,0.7295056639956934,0.08779296699849974,1.2671151024739824,0.027931069933264895,0.004907508151486049,0.0,0.0,0.005515736584788558,981.6389041096202,1302.8586301370601,1202.4378082192002,2783.830684931515,4967.907397260335,27.86677662231235,6.052314861228689,2.0021587075032206,2.0,10344.0,5.830746904740688,4.350086652219306,2.1834151469894967,0.10097027104536738,1.7414601672790948,0.09617123375344906,0.2923228162459288,0.6658877882195059,0.13050677105686767,0.2723835283274048,19470.237919586998,3248.99657845211,12421.5445169094,1447.1809009310098,0.0,61301.107066419696,2289.44663387968,13691.520443361002,0.0,0.0,19470.237919586998,3248.99657845211,12421.5445169094,61301.107066419696,2289.44663387968,113870.03405954,0.0,0.0,113870.03405954,113870.03405954,ASAQ,IPT,month,default,0.8,0.9,0.15,default,False,False,False,default
