"","baseline_eir","scenario_number","archetype","drug_type","Scenario","cost.CHW","cost.RDT","cost.drug","cost.ACT","cost.smc","cost.facility","cost.severe","cost.bednet","cost.iver","cost.prim","cost.CHW.d","cost.RDT.d","cost.drug.d","cost.facility.d","cost.severe.d","cost.d","cost.smc.ref","cost.smc.low","cost.low","cost","cases"
"233",1,46,"Sahel","DP","Sahel_46_1",2068.31042772474,189.041072843251,1448.71449392623,84.5889123860019,32222.0113089102,4622.12630381289,150.277758020332,13691.520443361,0,0,2068.31042772474,189.041072843251,1448.71449392623,4622.12630381289,150.277758020332,54476.5907209846,32185.9635940341,32222.0113089102,54476.5907209846,54476.5907209846,2895.7999971911
"234",3,48,"Central","DP","Central_48_3",3751.54013741677,1743.34086155501,1016.96507497022,776.347054195551,0,32933.1305372762,635.306115905198,13691.520443361,0,0,3751.54013741677,1743.34086155501,1016.96507497022,32933.1305372762,635.306115905198,54548.15022468,0,0,54548.15022468,54548.15022468,5565.20001653037
"235",1,3,"Southern","ASAQ","Southern_3_1",23731.1632003488,103.477858534767,15144.0630550101,45.5925423407793,0,1827.95081964017,66.6168894455399,13691.520443361,0,0,23731.1632003488,103.477858534767,15144.0630550101,1827.95081964017,66.6168894455399,54610.3848086812,0,0,54610.3848086812,54610.3848086812,437.199997435074
"236",3,18,"Central","DP","Central_18_3",2315.08575007367,4112.10706554825,628.184993315609,765.751314855186,0,32436.3596961429,771.823937642484,13691.520443361,0,0,2315.08575007367,4112.10706554825,628.184993315609,32436.3596961429,771.823937642484,54720.8332009392,0,0,54720.8332009392,54720.8332009392,5494.19999365274
"237",1,51,"Central","DP","Central_51_1",1160.20311355096,1912.85461229649,314.388204542737,852.100674054442,0,36101.3289010851,697.315569454212,13691.520443361,0,0,1160.20311355096,1912.85461229649,314.388204542737,36101.3289010851,697.315569454212,54729.711518345,0,0,54729.711518345,54729.711518345,6573.79999444793
"238",1,50,"Central","DP","Central_50_1",1386.47422846942,1911.30817495388,376.668510574825,851.26558036575,0,36134.6301963527,857.591829022968,13691.520443361,0,0,1386.47422846942,1911.30817495388,376.668510574825,36134.6301963527,857.591829022968,55209.4589631006,0,0,55209.4589631006,55209.4589631006,6529.00001559678
"239",10,6,"Southern","ASAQ","Southern_6_10",1890.14820985478,4168.58844089728,1204.96910776428,775.041252113856,0,32768.8582189935,713.386257501082,13691.520443361,0,0,1890.14820985478,4168.58844089728,1204.96910776428,32768.8582189935,713.386257501082,55212.5119304858,0,0,55212.5119304858,55212.5119304858,5086.19999292111
"240",3,17,"Central","DP","Central_17_3",15471.9978149908,1065.59024529514,4199.43954729504,474.295238923527,0,20136.3227058743,354.200981727292,13691.520443361,0,0,15471.9978149908,1065.59024529514,4199.43954729504,20136.3227058743,354.200981727292,55393.3669774671,0,0,55393.3669774671,55393.3669774671,3493.80000064717
"241",10,8,"Southern","ASAQ","Southern_8_10",1394.74827591972,3551.40275858923,891.378896068993,804.62251546631,0,34150.0596995895,950.602575572841,13691.520443361,0,0,1394.74827591972,3551.40275858923,891.378896068993,34150.0596995895,950.602575572841,55434.3351645676,0,0,55434.3351645676,55434.3351645676,5201.40001469857
"242",10,25,"Central","DP","Central_25_10",5408.59702034135,1666.83606345562,1465.58825882857,742.484556535973,0,31463.4860417712,1464.20512581745,13691.520443361,0,0,5408.59702034135,1666.83606345562,1465.58825882857,31463.4860417712,1464.20512581745,55902.7175101112,0,0,55902.7175101112,55902.7175101112,5577.80001214582
"243",10,40,"Central","DP","Central_40_10",5408.59702034135,1666.83606345562,1465.58825882857,742.484556535973,0,31463.4860417712,1464.20512581745,13691.520443361,0,0,5408.59702034135,1666.83606345562,1465.58825882857,31463.4860417712,1464.20512581745,55902.7175101112,0,0,55902.7175101112,55902.7175101112,5577.80001214582
"244",10,7,"Southern","ASAQ","Southern_7_10",1681.60608651816,3900.51807367733,1074.84417115364,799.440258496587,0,33867.9411007848,1197.65940505371,13691.520443361,0,0,1681.60608651816,3900.51807367733,1074.84417115364,33867.9411007848,1197.65940505371,56213.5295390453,0,0,56213.5295390453,56213.5295390453,5204.60002578499
"245",3,19,"Central","DP","Central_19_3",2079.56816012444,3920.60298924544,564.474451030616,814.021218733823,0,34467.9527604852,745.88892573397,13691.520443361,0,0,2079.56816012444,3920.60298924544,564.474451030616,34467.9527604852,745.88892573397,56284.0289487145,0,0,56284.0289487145,56284.0289487145,5734.19999132978
"246",10,46,"Sahel","DP","Sahel_46_10",2002.21041000765,299.607914622456,1402.84191999231,134.062486210041,31422.8314228614,7315.09130005213,236.655909171789,13691.520443361,0,0,2002.21041000765,299.607914622456,1402.84191999231,7315.09130005213,236.655909171789,56504.8218062789,31222.0055846713,31422.8314228614,56504.8218062789,56504.8218062789,3804.59999187607
"247",1,10,"Central","ASAQ","Central_10_1",3916.62501709251,9165.754107121,2488.04293267709,614.474921309675,0,26087.9797246579,542.155697003374,13691.520443361,0,0,3916.62501709251,9165.754107121,2488.04293267709,26087.9797246579,542.155697003374,56506.5528432225,0,0,56506.5528432225,56506.5528432225,5067.60001544132
"248",3,52,"Central","DP","Central_52_3",2319.15362500101,1931.97190893377,629.55430532953,860.231471968794,0,36468.0932519564,802.731662205501,13691.520443361,0,0,2319.15362500101,1931.97190893377,629.55430532953,36468.0932519564,802.731662205501,56703.2566687561,0,0,56703.2566687561,56703.2566687561,6099.59998122155
"249",10,50,"Sahel","None","Sahel_50_10",0,433.792009147815,0,194.132321166306,31408.4583427731,10631.354199454,413.389196950549,13691.520443361,0,0,0,433.792009147815,0,10631.354199454,413.389196950549,56772.6465128527,31222.0055846713,31408.4583427731,56772.6465128527,56772.6465128527,5322.79999031387
"250",1,11,"Central","ASAQ","Central_11_1",3455.7343145567,7952.31106255546,2207.50537011265,663.645972178004,0,28175.0134427569,727.33260765931,13691.520443361,0,0,3455.7343145567,7952.31106255546,2207.50537011265,28175.0134427569,727.33260765931,56873.06321318,0,0,56873.06321318,56873.06321318,5519.80000639192
"251",3,49,"Central","DP","Central_49_3",2493.1577737536,1938.81923384953,677.164469846679,863.324687757901,0,36602.5878903916,632.642043734404,13691.520443361,0,0,2493.1577737536,1938.81923384953,677.164469846679,36602.5878903916,632.642043734404,56899.2165426947,0,0,56899.2165426947,56899.2165426947,6045.99996883984
"252",3,50,"Sahel","None","Sahel_50_3",0,365.473325604386,0,163.460076380651,33495.8220977481,8923.829582773,276.670999208508,13691.520443361,0,0,0,365.473325604386,0,8923.829582773,276.670999208508,56916.7765250757,33185.5311879817,33495.8220977481,56916.7765250757,56916.7765250757,4798.19998531175
"253",3,20,"Central","DP","Central_20_3",1718.72926109237,3621.52069902951,466.355630066407,843.54573448728,0,35808.2627265562,773.820614473674,13691.520443361,0,0,1718.72926109237,3621.52069902951,466.355630066407,35808.2627265562,773.820614473674,56923.7551090664,0,0,56923.7551090664,56923.7551090664,5993.4000112971
"254",1,30,"Central","None","Central_30_1",0,2083.32367746713,0,927.801011049077,0,39317.0761737403,919.621535465052,13691.520443361,0,0,0,2083.32367746713,0,39317.0761737403,919.621535465052,56939.3428410826,0,0,56939.3428410826,56939.3428410826,7150.19998897721
"255",3,46,"Sahel","DP","Sahel_46_3",2003.60746053587,249.627186645946,1403.64564634827,111.90235556196,33347.8522519628,6107.75214713114,112.269282080358,13691.520443361,0,0,2003.60746053587,249.627186645946,1403.64564634827,6107.75214713114,112.269282080358,57028.1767736274,33185.5311879817,33347.8522519628,57028.1767736274,57028.1767736274,3505.20000469505
"256",10,2,"Southern","ASAQ","Southern_2_10",4242.5047271811,1747.71697250113,2706.9318546652,778.640731632966,0,32989.3009449073,880.406080082044,13691.520443361,0,0,4242.5047271811,1747.71697250113,2706.9318546652,32989.3009449073,880.406080082044,57037.0217543308,0,0,57037.0217543308,57037.0217543308,5080.19999573331
"257",1,7,"Central","ASAQ","Central_7_1",1845.54708629381,3983.6839241557,1175.57776945572,821.949517722704,0,34894.1976418819,837.184234525362,13691.520443361,0,0,1845.54708629381,3983.6839241557,1175.57776945572,34894.1976418819,837.184234525362,57249.6606173962,0,0,57249.6606173962,57249.6606173962,6662.99997930601
"258",100,46,"Sahel","DP","Sahel_46_100",1965.8867256309,393.919387401216,1377.36487180233,176.033470472486,29653.3016410797,9630.16740039876,376.273761377398,13691.520443361,0,0,1965.8867256309,393.919387401216,1377.36487180233,9630.16740039876,376.273761377398,57264.4677015238,29673.8541213289,29653.3016410797,57264.4677015238,57264.4677015238,3718.20000925296
"259",100,25,"Southern","DP","Southern_25_100",5442.97950843293,1700.52477729788,1476.45297612126,757.638870698824,0,32061.2380008141,2198.45088300224,13691.520443361,0,0,5442.97950843293,1700.52477729788,1476.45297612126,32061.2380008141,2198.45088300224,57328.8054597282,0,0,57328.8054597282,57328.8054597282,5033.40000903898
"260",100,40,"Southern","DP","Southern_40_100",5442.97950843293,1700.52477729788,1476.45297612126,757.638870698824,0,32061.2380008141,2198.45088300224,13691.520443361,0,0,5442.97950843293,1700.52477729788,1476.45297612126,32061.2380008141,2198.45088300224,57328.8054597282,0,0,57328.8054597282,57328.8054597282,5033.40000903898
"261",3,50,"Central","DP","Central_50_3",1325.74574445457,2026.92986289389,360.117873709835,902.715464755363,0,38254.4168584456,772.887132129822,13691.520443361,0,0,1325.74574445457,2026.92986289389,360.117873709835,38254.4168584456,772.887132129822,57334.3333797501,0,0,57334.3333797501,57334.3333797501,6561.39996944335
"262",3,5,"Southern","ASAQ","Southern_5_3",17364.7728109681,735.932969565956,11081.9528600453,327.926398973259,0,13926.9861234302,302.164104804612,13691.520443361,0,0,17364.7728109681,735.932969565956,11081.9528600453,13926.9861234302,302.164104804612,57431.2557111484,0,0,57431.2557111484,57431.2557111484,2161.79999217833
"263",30,46,"Sahel","DP","Sahel_46_30",1970.89303179071,359.54485024863,1380.37224181316,160.9291196671,30848.4627540143,8775.86806355642,263.715933807198,13691.520443361,0,0,1970.89303179071,359.54485024863,1380.37224181316,8775.86806355642,263.715933807198,57451.3064382585,30540.3618132679,30848.4627540143,57451.3064382585,57451.3064382585,3732.00000478253
"264",30,50,"Sahel","None","Sahel_50_30",0,488.873905075435,0,218.774133326237,30619.5594153849,11957.3976185214,495.54235457894,13691.520443361,0,0,0,488.873905075435,0,11957.3976185214,495.54235457894,57471.667870248,30540.3618132679,30619.5594153849,57471.667870248,57471.667870248,5246.79998052857
"265",10,1,"Southern","ASAQ","Southern_1_10",5146.53180144254,1702.00079487683,3284.10032470817,758.002374352926,0,32133.1687016505,1040.69327548077,13691.520443361,0,0,5146.53180144254,1702.00079487683,3284.10032470817,32133.1687016505,1040.69327548077,57756.0177158728,0,0,57756.0177158728,57756.0177158728,4942.40000145086
"266",10,17,"Southern","DP","Southern_17_10",16988.5239934804,1083.12758897933,4604.53815010517,482.720851591727,0,20438.3114728295,600.409462422931,13691.520443361,0,0,16988.5239934804,1083.12758897933,4604.53815010517,20438.3114728295,600.409462422931,57889.1519627701,0,0,57889.1519627701,57889.1519627701,2974.59999818052
"267",10,0,"Southern","ASAQ","Southern_0_10",5963.4830662241,1644.57211857052,3806.44043950628,732.141269620943,0,30985.7758022187,1090.65072192785,13691.520443361,0,0,5963.4830662241,1644.57211857052,3806.44043950628,30985.7758022187,1090.65072192785,57914.5838614295,0,0,57914.5838614295,57914.5838614295,4759.39998858028
"268",10,15,"Southern","DP","Southern_15_10",23756.4381193604,679.938181454054,6450.16278810899,302.952840285553,0,12789.7709848987,298.460237980932,13691.520443361,0,0,23756.4381193604,679.938181454054,6450.16278810899,12789.7709848987,298.460237980932,57969.2435954497,0,0,57969.2435954497,57969.2435954497,1695.40000759884
"269",100,50,"Sahel","None","Sahel_50_100",0,541.143545653316,0,242.049963521071,29729.1031772695,13221.3425230304,587.178680454867,13691.520443361,0,0,0,541.143545653316,0,13221.3425230304,587.178680454867,58012.3383332902,29673.8541213289,29729.1031772695,58012.3383332902,58012.3383332902,5290.20000734592
"270",1,8,"Central","ASAQ","Central_8_1",1596.77426827662,3692.75607058166,1017.92355095047,857.837075554859,0,36397.8937039232,944.507865366195,13691.520443361,0,0,1596.77426827662,3692.75607058166,1017.92355095047,36397.8937039232,944.507865366195,58199.2129780141,0,0,58199.2129780141,58199.2129780141,6742.59999931412
"271",3,51,"Central","DP","Central_51_3",1149.14641478747,2083.12190721949,311.584092456772,927.756026444035,0,39307.9850569452,805.211371879265,13691.520443361,0,0,1149.14641478747,2083.12190721949,311.584092456772,39307.9850569452,805.211371879265,58276.3253130933,0,0,58276.3253130933,58276.3253130933,6627.99998867075
"272",10,16,"Southern","DP","Southern_16_10",20484.5083333723,889.059906831143,5561.44907129535,396.036328687396,0,16703.5607007289,557.478117644857,13691.520443361,0,0,20484.5083333723,889.059906831143,5561.44907129535,16703.5607007289,557.478117644857,58283.612901921,0,0,58283.612901921,58283.612901921,2354.2000003769
"273",3,31,"Central","None","Central_31_3",0,1959.68966674988,0,872.786055620222,0,36985.3238748598,1248.67011292055,17603.3834271785,0,0,0,1959.68966674988,0,36985.3238748598,1248.67011292055,58669.8531373289,0,0,58669.8531373289,58669.8531373289,6998.00000321242
"274",1,6,"Central","ASAQ","Central_6_1",2184.88090299074,4344.30243311956,1391.75836203494,836.686628782049,0,35445.690930129,794.538095434966,13691.520443361,0,0,2184.88090299074,4344.30243311956,1391.75836203494,35445.690930129,794.538095434966,58689.3777958523,0,0,58689.3777958523,58689.3777958523,6554.99997945077
"275",10,9,"Southern","ASAQ","Southern_9_10",5099.93745144782,10975.5268319958,3250.5530320081,574.711660338461,0,24393.3026228181,823.029094120506,13691.520443361,0,0,5099.93745144782,10975.5268319958,3250.5530320081,24393.3026228181,823.029094120506,58808.5811360898,0,0,58808.5811360898,58808.5811360898,3767.20000070538
"276",10,41,"Sahel","DP","Sahel_41_10",2005.00785549842,1577.72593505571,1404.1671715814,704.490443785282,0,38649.4095895298,400.317093531221,13691.520443361,280.711445763574,243.929571042809,2005.00785549842,1577.72593505571,1404.1671715814,38649.4095895298,400.317093531221,58957.2795491493,31222.0055846713,0,58957.2795491493,58957.2795491493,4708.80000053774
"277",3,9,"Central","ASAQ","Central_9_3",5042.73428693795,10215.957579245,3220.42013978773,606.283142585207,0,25739.5983848211,482.027873546454,13691.520443361,0,0,5042.73428693795,10215.957579245,3220.42013978773,25739.5983848211,482.027873546454,58998.5418502844,0,0,58998.5418502844,58998.5418502844,4755.39998458377
"278",30,34,"Southern","DP","Southern_34_30",5268.82977054356,1845.09345158939,1429.93047517836,821.868372341004,0,34804.6400178924,1122.0977301389,13691.520443361,285.771308723083,0,5268.82977054356,1845.09345158939,1429.93047517836,34804.6400178924,1122.0977301389,59269.7515697677,0,0,59269.7515697677,59269.7515697677,4733.79999888809
"279",30,36,"Southern","DP","Southern_36_30",5302.17210628371,1828.81120009473,1438.72956505117,814.676727355277,0,34484.6625840576,1316.57394615737,13691.520443361,287.346428786796,249.804665086058,5302.17210628371,1828.81120009473,1438.72956505117,34484.6625840576,1316.57394615737,59414.2976662337,0,0,59414.2976662337,59414.2976662337,4703.00001642095
"280",10,11,"Southern","ASAQ","Southern_11_10",4077.41560281996,8505.49123277904,2598.20711381005,684.144168986334,0,28986.1639678185,1010.71651363382,13691.520443361,0,0,4077.41560281996,8505.49123277904,2598.20711381005,28986.1639678185,1010.71651363382,59553.6590432087,0,0,59553.6590432087,59553.6590432087,4434.59999479624
"281",30,12,"Southern","DP","Southern_12_30",6047.24509119086,1817.75587304121,1641.08699287207,809.683556865251,0,34340.490382112,1206.35496959523,13691.520443361,0,0,6047.24509119086,1817.75587304121,1641.08699287207,34340.490382112,1206.35496959523,59554.1373090377,0,0,59554.1373090377,59554.1373090377,4513.40000697444
"282",30,46,"Southern","DP","Southern_46_30",6047.24509119086,1817.75587304121,1641.08699287207,809.683556865251,0,34340.490382112,1206.35496959523,13691.520443361,0,0,6047.24509119086,1817.75587304121,1641.08699287207,34340.490382112,1206.35496959523,59554.1373090377,0,0,59554.1373090377,59554.1373090377,4513.40000697444
"283",1,47,"Sahel","DP","Sahel_47_1",2064.53848480517,366.329842634655,1446.08104301918,164.311513751268,32766.2696903267,8966.37846582678,89.6357794408733,13691.520443361,0,0,2064.53848480517,366.329842634655,1446.08104301918,8966.37846582678,89.6357794408733,59555.0652631657,32185.9635940341,32766.2696903267,59555.0652631657,59555.0652631657,2886.59999199193
"284",10,40,"Sahel","DP","Sahel_40_10",2006.87814351399,1606.27549396149,1406.3615374721,718.329334181211,0,39309.0948053256,550.040485695138,13691.520443361,280.836428131038,0,2006.87814351399,1606.27549396149,1406.3615374721,39309.0948053256,550.040485695138,59569.3366716416,31222.0055846713,0,59569.3366716416,59569.3366716416,4616.39998385844
"285",10,10,"Southern","ASAQ","Southern_10_10",4734.06198440954,9877.44419248898,3018.06704261686,630.392547905733,0,26657.927902355,1014.40479091514,13691.520443361,0,0,4734.06198440954,9877.44419248898,3018.06704261686,26657.927902355,1014.40479091514,59623.8189040523,0,0,59623.8189040523,59623.8189040523,4043.5999968065
"286",30,26,"Southern","DP","Southern_26_30",5843.7108230052,1846.1511505721,1585.52638800922,822.356464684146,0,34851.1227885027,1182.04687568679,13691.520443361,0,0,5843.7108230052,1846.1511505721,1585.52638800922,34851.1227885027,1182.04687568679,59822.4349338212,0,0,59822.4349338212,59822.4349338212,4685.59999665817
"287",30,55,"Southern","DP","Southern_55_30",5843.7108230052,1846.1511505721,1585.52638800922,822.356464684146,0,34851.1227885027,1182.04687568679,13691.520443361,0,0,5843.7108230052,1846.1511505721,1585.52638800922,34851.1227885027,1182.04687568679,59822.4349338212,0,0,59822.4349338212,59822.4349338212,4685.59999665817
"288",3,30,"Central","None","Central_30_3",0,2221.61491185619,0,989.371293925845,0,41909.6164088425,1105.43107016599,13691.520443361,0,0,0,2221.61491185619,0,41909.6164088425,1105.43107016599,59917.5541281515,0,0,59917.5541281515,59917.5541281515,7271.19997775876
"289",1,51,"Sahel","None","Sahel_51_1",0,532.20939940838,0,238.957033998839,32374.2397779304,13095.4480177587,157.749285912862,13691.520443361,0,0,0,532.20939940838,0,13095.4480177587,157.749285912862,60090.1239583702,32185.9635940341,32374.2397779304,60090.1239583702,60090.1239583702,4061.00000110392
"290",30,24,"Southern","DP","Southern_24_30",5274.95109452977,1704.80849881384,1431.24492170236,759.383658493911,0,32144.1659248072,1174.05304886481,17603.3834271785,0,0,5274.95109452977,1704.80849881384,1431.24492170236,32144.1659248072,1174.05304886481,60091.9905743904,0,0,60091.9905743904,60091.9905743904,4582.79996700836
"291",30,13,"Southern","DP","Southern_13_30",5284.99394902072,1889.02198035233,1433.98283522593,841.42081016926,0,35667.4574217751,1301.64063799613,13691.520443361,0,0,5284.99394902072,1889.02198035233,1433.98283522593,35667.4574217751,1301.64063799613,60110.0380779005,0,0,60110.0380779005,60110.0380779005,4798.39998421204
"292",1,2,"Central","ASAQ","Central_2_1",4360.28482883483,1898.06818548235,2781.55234274626,845.296702824119,0,35821.1938694793,764.652110844159,13691.520443361,0,0,4360.28482883483,1898.06818548235,2781.55234274626,35821.1938694793,764.652110844159,60162.5684835721,0,0,60162.5684835721,60162.5684835721,6473.599993245
"293",3,10,"Central","ASAQ","Central_10_3",4651.89226231889,9170.61880177638,2975.9117677196,674.525120641655,0,28590.9416623329,678.08092294837,13691.520443361,0,0,4651.89226231889,9170.61880177638,2975.9117677196,28590.9416623329,678.08092294837,60433.4909810988,0,0,60433.4909810988,60433.4909810988,5226.99999114255
"294",1,0,"Central","ASAQ","Central_0_1",5985.38534259534,1783.69645066732,3820.15914355724,794.426694327557,0,33633.934227072,787.73618761462,13691.520443361,0,0,5985.38534259534,1783.69645066732,3820.15914355724,33633.934227072,787.73618761462,60496.8584891951,0,0,60496.8584891951,60496.8584891951,6319.19998245092
"295",10,34,"Sahel","DP","Sahel_34_10",1992.74893004542,1664.25559506965,1396.39784893906,744.410489016618,0,40670.8882551179,406.357296373633,13691.520443361,0,0,1992.74893004542,1664.25559506965,1396.39784893906,40670.8882551179,406.357296373633,60566.5788579233,31222.0055846713,0,60566.5788579233,60566.5788579233,4810.59999968166
"296",10,38,"Sahel","DP","Sahel_38_10",1992.74893004542,1664.25559506965,1396.39784893906,744.410489016618,0,40670.8882551179,406.357296373633,13691.520443361,0,0,1992.74893004542,1664.25559506965,1396.39784893906,40670.8882551179,406.357296373633,60566.5788579233,31222.0055846713,0,60566.5788579233,60566.5788579233,4810.59999968166
"297",30,35,"Southern","DP","Southern_35_30",5311.4391398559,1894.56319289025,1440.76395137945,843.924454942357,0,35725.6458418602,1443.62413863459,13691.520443361,0,250.212225523799,5311.4391398559,1894.56319289025,1440.76395137945,35725.6458418602,1443.62413863459,60601.6933884476,0,0,60601.6933884476,60601.6933884476,4791.6000115239
"298",1,45,"Central","None","Central_45_1",0,2271.58543466092,0,1011.89259707488,0,42919.4798407547,714.115384966122,13691.520443361,0,0,0,2271.58543466092,0,42919.4798407547,714.115384966122,60608.5937008177,0,0,60608.5937008177,60608.5937008177,6590.20001886221
"299",30,47,"Southern","DP","Southern_47_30",4985.840144265,1934.22876476296,1352.14604700015,861.470440025841,0,36415.9687817293,1399.830129117,13691.520443361,0,0,4985.840144265,1934.22876476296,1352.14604700015,36415.9687817293,1399.830129117,60641.0047502613,0,0,60641.0047502613,60641.0047502613,4938.00000225953
"300",3,4,"Southern","ASAQ","Southern_4_3",21043.1386280192,603.766852369058,13429.922236216,268.912201938031,0,11449.0479805658,266.942415551478,13691.520443361,0,0,21043.1386280192,603.766852369058,13429.922236216,11449.0479805658,266.942415551478,60753.2507580205,0,0,60753.2507580205,60753.2507580205,1785.99999663327
"301",1,1,"Central","ASAQ","Central_1_1",5251.643146867,1847.49429169379,3350.14619510016,822.914384453946,0,34943.584400947,862.452898110142,13691.520443361,0,0,5251.643146867,1847.49429169379,3350.14619510016,34943.584400947,862.452898110142,60769.7557605331,0,0,60769.7557605331,60769.7557605331,6511.20000914223
"302",10,44,"Central","None","Central_44_10",0,2219.45433468966,0,988.590053852258,0,41871.0019797672,2045.47455646126,13691.520443361,0,0,0,2219.45433468966,0,41871.0019797672,2045.47455646126,60816.0413681314,0,0,60816.0413681314,60816.0413681314,7777.79998781156
"303",3,11,"Central","ASAQ","Central_11_3",4120.23052218664,7974.73268290037,2626.01152758076,732.981955762926,0,31095.3601481371,790.243721761556,13691.520443361,0,0,4120.23052218664,7974.73268290037,2626.01152758076,31095.3601481371,790.243721761556,61031.0810016904,0,0,61031.0810016904,61031.0810016904,5693.2000022759
"304",30,54,"Southern","DP","Southern_54_30",4703.75360734607,1978.39726560446,1274.35768682816,881.37298788786,0,37295.8193175096,1267.28921151966,13691.520443361,0,0,4703.75360734607,1978.39726560446,1274.35768682816,37295.8193175096,1267.28921151966,61092.5105200568,0,0,61092.5105200568,61092.5105200568,4976.80000225949
"305",100,44,"Southern","None","Southern_44_100",0,2204.67379469101,0,982.07980316464,0,41557.5119739182,2717.98031764667,13691.520443361,0,0,0,2204.67379469101,0,41557.5119739182,2717.98031764667,61153.7663327816,0,0,61153.7663327816,61153.7663327816,6851.39998637693
"306",10,39,"Sahel","DP","Sahel_39_10",1992.46185650721,1685.01125396809,1395.60368238074,752.045795542034,0,41257.0920308955,395.485100950588,13691.520443361,0,242.48977582584,1992.46185650721,1685.01125396809,1395.60368238074,41257.0920308955,395.485100950588,61411.709939431,31222.0055846713,0,61411.709939431,61411.709939431,4886.79998352098
"307",30,14,"Southern","DP","Southern_14_30",4337.66948980356,2025.37304606687,1175.31083211012,902.259472677689,0,38195.6774695633,1211.8524614723,13691.520443361,0,0,4337.66948980356,2025.37304606687,1175.31083211012,38195.6774695633,1211.8524614723,61539.6632150549,0,0,61539.6632150549,61539.6632150549,5159.20000053893
"308",30,48,"Southern","DP","Southern_48_30",3800.32194443417,2057.0879365252,1030.08587463609,916.373346133561,0,38862.0314433451,1436.30316390502,13691.520443361,0,0,3800.32194443417,2057.0879365252,1030.08587463609,38862.0314433451,1436.30316390502,61793.7241523402,0,0,61793.7241523402,61793.7241523402,5197.80000124772
"309",30,33,"Southern","DP","Southern_33_30",4233.103570464,2056.012885419,1148.26746551169,915.7751888148,0,38750.1894678622,1197.35393402453,13691.520443361,0,0,4233.103570464,2056.012885419,1148.26746551169,38750.1894678622,1197.35393402453,61992.2229554572,0,0,61992.2229554572,61992.2229554572,5177.6000126661
"310",1,25,"Sahel","DP","Sahel_25_1",2060.91655222375,491.499130129951,1443.90602702378,219.547186352032,32050.9414254517,12021.4016644928,87.2597012868226,13691.520443361,0,0,2060.91655222375,491.499130129951,1443.90602702378,12021.4016644928,87.2597012868226,62066.9921303219,32185.9635940341,32050.9414254517,62066.9921303219,62066.9921303219,2534.19999964716
"311",1,48,"Sahel","DP","Sahel_48_1",2060.91655222375,491.499130129951,1443.90602702378,219.547186352032,32050.9414254517,12021.4016644928,87.2597012868226,13691.520443361,0,0,2060.91655222375,491.499130129951,1443.90602702378,12021.4016644928,87.2597012868226,62066.9921303219,32185.9635940341,32050.9414254517,62066.9921303219,62066.9921303219,2534.19999964716
"312",3,8,"Central","ASAQ","Central_8_3",1847.02350007765,3847.51657929562,1178.15244373783,938.59356777178,0,39755.7639201196,861.64838945585,13691.520443361,0,0,1847.02350007765,3847.51657929562,1178.15244373783,39755.7639201196,861.64838945585,62120.2188438193,0,0,62120.2188438193,62120.2188438193,6847.2000200082
"313",30,52,"Southern","DP","Southern_52_30",2337.2999665389,2184.09670945995,634.487177399501,972.959706235167,0,41246.2824841159,1250.10706005996,13691.520443361,0,0,2337.2999665389,2184.09670945995,634.487177399501,41246.2824841159,1250.10706005996,62316.7535471704,0,0,62316.7535471704,62316.7535471704,5545.00001842492
"314",1,5,"Central","ASAQ","Central_5_1",15847.0543445867,1098.57390616497,10117.2039099612,489.357528487003,0,20765.5796341709,368.80733740907,13691.520443361,0,0,15847.0543445867,1098.57390616497,10117.2039099612,20765.5796341709,368.80733740907,62378.0971041408,0,0,62378.0971041408,62378.0971041408,4008.5999989746
"315",10,45,"Southern","None","Southern_45_10",0,2365.93238081462,0,1053.68234224934,0,44551.6614217581,760.282490413491,13691.520443361,0,0,0,2365.93238081462,0,44551.6614217581,760.282490413491,62423.0790785966,0,0,62423.0790785966,62423.0790785966,5525.79998066829
"316",30,25,"Central","DP","Central_25_30",5275.92792206443,1966.09580104236,1431.66811461015,875.78473896027,0,37098.7551750002,2108.32183282158,13691.520443361,0,0,5275.92792206443,1966.09580104236,1431.66811461015,37098.7551750002,2108.32183282158,62448.07402786,0,0,62448.07402786,62448.07402786,5614.59999498977
"317",30,40,"Central","DP","Central_40_30",5275.92792206443,1966.09580104236,1431.66811461015,875.78473896027,0,37098.7551750002,2108.32183282158,13691.520443361,0,0,5275.92792206443,1966.09580104236,1431.66811461015,37098.7551750002,2108.32183282158,62448.07402786,0,0,62448.07402786,62448.07402786,5614.59999498977
"318",30,49,"Southern","DP","Southern_49_30",2598.00541399861,2173.65213272689,705.573849576227,968.228544922809,0,41030.2561862659,1306.11241139307,13691.520443361,0,0,2598.00541399861,2173.65213272689,705.573849576227,41030.2561862659,1306.11241139307,62473.3489822445,0,0,62473.3489822445,62473.3489822445,5630.8000096397
"319",30,53,"Southern","DP","Southern_53_30",3559.43966723779,2103.02366513477,964.421723007517,936.541095094135,0,39642.6243700194,1578.40250939651,13691.520443361,0,0,3559.43966723779,2103.02366513477,964.421723007517,39642.6243700194,1578.40250939651,62475.9734732512,0,0,62475.9734732512,62475.9734732512,5349.2000015694
"320",10,32,"Southern","DP","Southern_32_10",13452.7563654828,1657.64842490388,1103.01047998034,738.281308678959,0,31196.7452065019,713.804855572601,13691.520443361,0,0,13452.7563654828,1657.64842490388,1103.01047998034,31196.7452065019,713.804855572601,62553.7670844815,0,0,62553.7670844815,62553.7670844815,4965.99998610029
